id,tier,answer_type,category,has_image
671f3210e38f776acdad8aab,Revision subset,exactMatch,Biology/Medicine,0
671f34ddd50b0306ddc17a41,Revision subset,multipleChoice,Biology/Medicine,0
671f351f8b7ca154256661b6,Revision subset,multipleChoice,Computer Science/AI,1
671f367975523fe63c0a8b64,Revision subset,exactMatch,Computer Science/AI,1
671f3a628a33df76faeb71eb,Revision subset,exactMatch,Math,0
671f4997a2bc63fb20c63134,Revision subset,exactMatch,Math,0
671f84c91d893bdd9af05be5,Revision subset,exactMatch,Math,0
671f8a4e7e8f160452726c81,Revision subset,exactMatch,Math,0
671f941e919b83ce036e80d9,Revision subset,exactMatch,Computer Science/AI,0
671f9eaa45414d0ed7ee4f88,Revision subset,exactMatch,Math,0
671fa21cbaffee5d2f2acac0,Revision subset,exactMatch,Chemistry,1
671fafee2e60076c5693558a,Revision subset,exactMatch,Math,0
671fb32753f9dd7511fe4d70,Revision subset,exactMatch,Math,0
671fb909298c0d11670fc56b,Revision subset,exactMatch,Chemistry,0
671fbea5326bcfd746f4d96f,Revision subset,exactMatch,Math,0
671fc0c2f0bea11129a5ecdd,Revision subset,exactMatch,Math,0
671fcbe9f0bea11129a5ed0a,Revision subset,exactMatch,Computer Science/AI,0
671fe4f45a0f70920ad3bd63,Revision subset,exactMatch,Math,0
671ffad8e46fcc9dbd54ce6e,Revision subset,multipleChoice,Biology/Medicine,0
672003491d32fc99e5c48d25,Revision subset,exactMatch,Chemistry,1
6720175f3e7f561778c0c66b,Revision subset,exactMatch,Chemistry,1
6720204c18dac989ee5554d4,Revision subset,exactMatch,Math,0
67202419dbc5086c0bdd4e0b,Revision subset,exactMatch,Math,0
6720241e20239af7af582ae1,Revision subset,exactMatch,Physics,0
67202822dbc5086c0bdd4e1c,Revision subset,multipleChoice,Biology/Medicine,0
672029348499a05383b5c883,Revision subset,exactMatch,Chemistry,1
672033c66a78b6e2bfcc5f30,Revision subset,exactMatch,Chemistry,1
672037fcb27d565463a1dff2,Revision subset,multipleChoice,Computer Science/AI,0
67205943fdd1c7b924f99713,Revision subset,exactMatch,Computer Science/AI,0
672059fc2ea5966e3eddd835,Revision subset,exactMatch,Math,0
672059fde8e4162530496e8f,Revision subset,exactMatch,Computer Science/AI,0
67205ffef58a25138266a364,Revision subset,exactMatch,Math,0
672065bcff30e78ae646b59c,Revision subset,exactMatch,Math,0
672065f65681ce2b6f5a08a0,Revision subset,multipleChoice,Computer Science/AI,0
672067805681ce2b6f5a08a7,Revision subset,exactMatch,Math,0
67208fc7a002d6ecbf05e8ed,Revision subset,exactMatch,Math,0
6720a7b54f57949fff72b9f3,Revision subset,multipleChoice,Computer Science/AI,0
6720a8db5425611553f598d6,Revision subset,exactMatch,Math,0
6720b19753f93bde5977a8e9,Revision subset,exactMatch,Math,0
6720bde4806ce34140909a67,Revision subset,exactMatch,Math,0
6720c324083a628a849fcb53,Revision subset,exactMatch,Math,0
6720c7d9831d6450ba886ff0,Revision subset,exactMatch,Math,0
6720cd0acf47ec0733864dd8,Revision subset,multipleChoice,Chemistry,0
6720cf0221eb3705cfeb267b,Revision subset,exactMatch,Math,0
6720e064a9e1d1cc990cc8e0,Revision subset,multipleChoice,Computer Science/AI,0
6720e184a9e1d1cc990cc8e9,Revision subset,exactMatch,Physics,0
6720f01e936e8e4575f4f3f4,Revision subset,exactMatch,Math,0
6720fcd2198910fd26b01218,Revision subset,multipleChoice,Biology/Medicine,0
6720feb00d9c62225dd12bd5,Revision subset,exactMatch,Math,0
6720ff60488fb478b942537b,Revision subset,exactMatch,Math,0
6720ff8a198910fd26b01224,Revision subset,exactMatch,Computer Science/AI,0
672102b6febecf1a8b9b0845,Revision subset,exactMatch,Math,0
6721044c137d5f8ca61261a5,Revision subset,exactMatch,Math,0
6721058a1e9aa94fc1e215dd,Revision subset,exactMatch,Math,0
67210bd65968ddcc0df3a248,Revision subset,exactMatch,Math,0
6721154d5968ddcc0df3a25c,Revision subset,exactMatch,Math,0
6721176ed9397a0c64dba826,Revision subset,exactMatch,Math,0
67213709fc2538200af2e939,Revision subset,exactMatch,Computer Science/AI,0
67214969c04654cf47135a4e,Revision subset,exactMatch,Computer Science/AI,0
6721596dbc4ad500af47418b,Revision subset,exactMatch,Math,0
672162b02795580f2ee8644f,Revision subset,exactMatch,Math,0
67216b3c8238b402204d3432,Revision subset,exactMatch,Computer Science/AI,0
67216d4134cd9a7f210d4100,Revision subset,exactMatch,Biology/Medicine,0
672170613659e79885449d5a,Revision subset,exactMatch,Math,0
67217d44c98941f2d2d343f6,Revision subset,exactMatch,Math,0
672189d1c98941f2d2d34400,Revision subset,exactMatch,Computer Science/AI,0
6721998686e95ac1054387b3,Revision subset,exactMatch,Computer Science/AI,0
67219c66a8cd9fb6c1e25d71,Revision subset,exactMatch,Math,0
6721ac0547bc48850f17f779,Revision subset,exactMatch,Math,0
6721b01e63e02c05008905d9,Revision subset,exactMatch,Math,0
6721b2171648dda151c2a7f9,Revision subset,exactMatch,Math,0
6722039010af9c566d42b825,Revision subset,exactMatch,Math,0
6722198c0628f6647e3d591e,Revision subset,exactMatch,Math,0
67222f190f0526aefdf441fd,Revision subset,multipleChoice,Biology/Medicine,0
672235a01e36ca7369b8b157,Revision subset,exactMatch,Chemistry,0
672255e153af61d9b29732b8,Revision subset,exactMatch,Math,0
67225e2f53af61d9b29732c8,Revision subset,exactMatch,Math,0
67225e48f657c5888f075dad,Revision subset,exactMatch,Math,0
6722618ae686ef917a142d81,Revision subset,exactMatch,Biology/Medicine,0
672262d988e407d7eb07744d,Revision subset,exactMatch,Math,0
672275f643469364173b0c14,Revision subset,exactMatch,Math,0
6722815c3c4f6785b07a6f49,Revision subset,exactMatch,Math,0
6722870ef7bda9406bc723ac,Revision subset,exactMatch,Math,0
6722889086cf6075e69b96a7,Revision subset,exactMatch,Math,0
67228be893273f2ea4d39e36,Revision subset,multipleChoice,Chemistry,0
67228ecf93273f2ea4d39e3e,Revision subset,exactMatch,Computer Science/AI,0
67229ab808748295331b3e1b,Revision subset,exactMatch,Math,0
6722a20c7c3fce9eed014fe3,Revision subset,exactMatch,Chemistry,0
6722a52340918481038cda8e,Revision subset,multipleChoice,Chemistry,0
6722a909f1d6384da90a4a38,Revision subset,exactMatch,Math,0
6722ae097f84054950978f61,Revision subset,exactMatch,Computer Science/AI,0
6722b2777f84054950978f74,Revision subset,exactMatch,Math,0
6722b6a92f1a6e315f1dff3b,Revision subset,exactMatch,Math,0
6722c0ddd60ad77b5374fdc9,Revision subset,multipleChoice,Biology/Medicine,0
6722c2c066e4416e650d9032,Revision subset,exactMatch,Math,0
6722c4f1d60ad77b5374fdd2,Revision subset,exactMatch,Math,0
6722e21ca33cee8da62128a4,Revision subset,multipleChoice,Math,0
6722e2aa59f0f83e64e054ed,Revision subset,multipleChoice,Math,0
6722f2b2f3aeb8d4f9cf83ab,Revision subset,multipleChoice,Computer Science/AI,0
67231c593913fc1112f91418,Revision subset,exactMatch,Math,0
67232241f19eb2a69ee319fc,Revision subset,exactMatch,Chemistry,0
672333955d82e15ca8e37afb,Revision subset,exactMatch,Physics,0
6723755c2e0b21bf390c5a30,Revision subset,exactMatch,Math,0
672378554b5264ad52901028,Revision subset,multipleChoice,Biology/Medicine,0
6723a06c2ed591ecf750d591,Revision subset,exactMatch,Math,0
6723a1419293b01661360a94,Revision subset,exactMatch,Biology/Medicine,0
6723a99824c5cdbe41028a46,Revision subset,multipleChoice,Physics,1
6723b02aaf0a31f10468be11,Revision subset,multipleChoice,Chemistry,1
6723b207610c8f282a827f3a,Revision subset,exactMatch,Math,0
6723b44b339572beba8f91a4,Revision subset,multipleChoice,Chemistry,1
6723b94c339572beba8f91af,Revision subset,exactMatch,Chemistry,1
6723b96ad08035d13d467d54,Revision subset,exactMatch,Computer Science/AI,0
6723ba00339572beba8f91b2,Revision subset,multipleChoice,Biology/Medicine,0
6723bf036e47cec0509b5caf,Revision subset,exactMatch,Physics,0
67a69b0bc85a56ef94b67f1e,Revision subset,exactMatch,Math,0
6723c2226e47cec0509b5cbb,Revision subset,exactMatch,Math,0
6723c5cf75ffe38ab99c4e51,Revision subset,exactMatch,Math,1
6723c98b325b18c34f227615,Revision subset,exactMatch,Chemistry,1
6723cc9539491a3045f62fef,Revision subset,exactMatch,Math,0
6723cdf07a517fb44dd35e47,Revision subset,exactMatch,Computer Science/AI,0
6723cfdeddb9a8e96a06901a,Revision subset,exactMatch,Math,0
6723d5524a5a9552dc3d8836,Revision subset,exactMatch,Math,0
6723d9a6271ddeec8bacb9b6,Revision subset,exactMatch,Math,0
6723e2eed45a194cda34796b,Revision subset,exactMatch,Math,0
6723e67a527c0443bbbe3964,Revision subset,exactMatch,Math,0
6723f126acf84f9f1810b4ee,Revision subset,exactMatch,Math,1
6723f1bf0b72766be93d01ae,Revision subset,exactMatch,Math,0
6723f44aabdb1dfc2b496a11,Revision subset,exactMatch,Math,0
6723f4e0cd09615a3afc3d0d,Revision subset,exactMatch,Chemistry,0
6723f7fd28eea415ba8d7af3,Revision subset,exactMatch,Math,0
6723f98e95122aa6e1c63506,Revision subset,exactMatch,Math,0
6723fd5a1e085509e462323d,Revision subset,exactMatch,Math,0
672407521f51862e37d75208,Revision subset,multipleChoice,Biology/Medicine,0
67240e5586f4c71a70e0b498,Revision subset,multipleChoice,Biology/Medicine,0
67240e5786f4c71a70e0b499,Revision subset,multipleChoice,Biology/Medicine,0
6724102248afc025aa35bce8,Revision subset,multipleChoice,Biology/Medicine,0
6724109dab2b4ea54da1ad90,Revision subset,multipleChoice,Biology/Medicine,0
6724134c03192a89cb2296c0,Revision subset,multipleChoice,Biology/Medicine,0
672416e85247738dfbb432fa,Revision subset,multipleChoice,Biology/Medicine,0
67241711454d2eee0ceef767,Revision subset,multipleChoice,Biology/Medicine,0
67241750cf2f76f66b81fe10,Revision subset,multipleChoice,Biology/Medicine,0
67241990a1bd6b06dafb7052,Revision subset,multipleChoice,Biology/Medicine,0
67241cbe9909a95d1bf7aa00,Revision subset,multipleChoice,Biology/Medicine,0
6724217c9909a95d1bf7aa1c,Revision subset,multipleChoice,Biology/Medicine,0
672424af1bf467697c4c699f,Revision subset,multipleChoice,Biology/Medicine,0
67242a2d2a37861b051e6178,Revision subset,multipleChoice,Math,0
67242bb82a37861b051e617e,Revision subset,exactMatch,Math,1
67243ab4c287b71df6f486c0,Revision subset,exactMatch,Math,0
672452ce8300e6a4b0112cff,Revision subset,exactMatch,Math,0
672455ce7a14971607e3d9f0,Revision subset,multipleChoice,Biology/Medicine,0
672458d52253026c7368902c,Revision subset,exactMatch,Math,0
672458e95f170d6ed834f340,Revision subset,exactMatch,Math,0
672473c50c7275f41d6d1e63,Revision subset,exactMatch,Math,0
672481e607ba5eb2c1c53534,Revision subset,exactMatch,Math,0
67248cadd04b3798125682f3,Revision subset,exactMatch,Math,0
6724900ad8246a7af6d54ff3,Revision subset,exactMatch,Math,0
6724970787a3fb903b6a4663,Revision subset,exactMatch,Math,0
67249dc1d8246a7af6d5500d,Revision subset,multipleChoice,Math,1
67249fe6d917564737255342,Revision subset,exactMatch,Biology/Medicine,0
6724a01ff14c6dca507d5e18,Revision subset,exactMatch,Math,0
6724a088d917564737255346,Revision subset,multipleChoice,Biology/Medicine,0
6724a2dd9138921d6f17231a,Revision subset,exactMatch,Math,0
6724a338d917564737255349,Revision subset,exactMatch,Math,0
6724bcf944c2c3be8ba3cf72,Revision subset,exactMatch,Math,0
6724c10df477ce1b85735d01,Revision subset,exactMatch,Math,0
6724cdd55ae9c8186f31f920,Revision subset,exactMatch,Math,0
6724d4f2618e28a18b101158,Revision subset,exactMatch,Math,0
6724d70af70a476bbcaa32e1,Revision subset,exactMatch,Math,0
6724d9e612a8d5ea6a61936f,Revision subset,exactMatch,Math,0
6724dae7f70a476bbcaa32ef,Revision subset,exactMatch,Math,0
6724db7012a8d5ea6a619372,Revision subset,multipleChoice,Biology/Medicine,0
6724e08542ec04c22a24aaa5,Revision subset,exactMatch,Math,0
6724e240618e28a18b10117b,Revision subset,exactMatch,Math,0
6724e72e2e4151a53d606225,Revision subset,exactMatch,Math,0
6724ea8ca36a8ef783edc2e3,Revision subset,exactMatch,Math,0
6724ea8fef7ca78ae041e22d,Revision subset,multipleChoice,Computer Science/AI,0
6724ed87a36a8ef783edc2ec,Revision subset,multipleChoice,Math,0
6724fa4d8a668910353a6c75,Revision subset,multipleChoice,Computer Science/AI,0
6724fae6d3b58eb90d837b32,Revision subset,exactMatch,Math,0
6724fe91ea5926938a631b9c,Revision subset,exactMatch,Math,0
6724ff2892419e4380b56880,Revision subset,multipleChoice,Biology/Medicine,0
6724ffb21d07f0962c8993cf,Revision subset,multipleChoice,Biology/Medicine,0
672500151d07f0962c8993d7,Revision subset,multipleChoice,Biology/Medicine,0
672501742cc2a1349f1ffad7,Revision subset,exactMatch,Math,0
672507e82cc2a1349f1ffaf1,Revision subset,multipleChoice,Biology/Medicine,0
67251f8511085cbd9b25eea7,Revision subset,multipleChoice,Math,0
672521a56cd1b99dae47a110,Revision subset,exactMatch,Math,0
672522279bdd18fefce14c6f,Revision subset,exactMatch,Math,0
672524c7e6807ea2c8372c3b,Revision subset,exactMatch,Computer Science/AI,1
6725255ee6807ea2c8372c3c,Revision subset,exactMatch,Chemistry,0
672528e739b66386e0489e89,Revision subset,exactMatch,Math,0
67252916041c0a0ef1addf6f,Revision subset,exactMatch,Math,0
67252aad70e5e32e5897fa56,Revision subset,exactMatch,Math,0
67252e6e825d7a6248383174,Revision subset,exactMatch,Chemistry,0
67253382825d7a624838318c,Revision subset,exactMatch,Math,0
6725349f3e9860a3b615ce40,Revision subset,exactMatch,Math,1
672536736bc3970bc3e12ca5,Revision subset,multipleChoice,Math,0
67253beb5a5d8bd389020394,Revision subset,exactMatch,Chemistry,0
67253d0294bd63ec55a66a0d,Revision subset,exactMatch,Math,0
672547a60eaf41df412479ef,Revision subset,exactMatch,Chemistry,1
67254a56046774791d0f1a41,Revision subset,multipleChoice,Biology/Medicine,0
67254b9b3f37dfb9cf080a95,Revision subset,exactMatch,Math,0
672555acc27a6276611a3005,Revision subset,multipleChoice,Biology/Medicine,0
6725592b4ee96e5b68bb383b,Revision subset,exactMatch,Chemistry,0
67255d0e51c2cc162e5b53e4,Revision subset,multipleChoice,Chemistry,0
67255df04c0e045943574e41,Revision subset,multipleChoice,Biology/Medicine,0
672562d698350d726c7c9463,Revision subset,exactMatch,Biology/Medicine,0
67256b14ac4f9591b137e180,Revision subset,multipleChoice,Biology/Medicine,0
67256db1afb4a043e613c929,Revision subset,multipleChoice,Biology/Medicine,0
6725716480b9caf2f8f62d01,Revision subset,exactMatch,Math,0
672572ba1b7caf96dfa80324,Revision subset,multipleChoice,Biology/Medicine,0
67257466e173b172c061372a,Revision subset,exactMatch,Math,0
672578eb24e0012c5eb7c4ea,Revision subset,exactMatch,Math,1
672579985c16db8f9647559c,Revision subset,multipleChoice,Math,0
67257fe9be53ed439b973ff9,Revision subset,multipleChoice,Biology/Medicine,0
6725809d0ce8918bd2e788b8,Revision subset,exactMatch,Math,0
6725840f6681c277a5f9e487,Revision subset,exactMatch,Computer Science/AI,0
67258bcd9fc853c16713ec17,Revision subset,exactMatch,Computer Science/AI,0
67258c4124b290d28a9f8abe,Revision subset,multipleChoice,Biology/Medicine,0
672597fcf6ab4d803965b2e0,Revision subset,exactMatch,Math,0
6725999445be7410f926c964,Revision subset,exactMatch,Math,0
67259a76e7601df8b19a9e2a,Revision subset,exactMatch,Math,0
6725a2fa43705c76e4390cd9,Revision subset,exactMatch,Math,0
6725a4bd95dd1474c74f2904,Revision subset,exactMatch,Math,0
6725b1b58255543498bdcbd1,Revision subset,multipleChoice,Biology/Medicine,0
6725b2ba569cf0c62da64cd1,Revision subset,exactMatch,Chemistry,0
6725bb338255543498bdcbec,Revision subset,exactMatch,Math,0
6725c1e0eac3991069717fda,Revision subset,exactMatch,Biology/Medicine,0
6725c3719aac82ce9cf99f23,Revision subset,multipleChoice,Biology/Medicine,0
6725c97d4f347932f9a63e68,Revision subset,exactMatch,Math,0
6725cb794f347932f9a63e6b,Revision subset,exactMatch,Math,0
6725d1218a8e4959b13450be,Revision subset,exactMatch,Math,0
6725dc14097c6790b292765e,Revision subset,exactMatch,Math,0
6725e3a826992c47ce3a7e99,Revision subset,exactMatch,Math,0
6725e3f7603864c505f3a699,Revision subset,multipleChoice,Math,0
6725e3f8603864c505f3a69a,Revision subset,exactMatch,Math,0
6725ee9126992c47ce3a7eb5,Revision subset,exactMatch,Math,0
6725f12226992c47ce3a7ec3,Revision subset,exactMatch,Computer Science/AI,0
6725f64785e54acc9a6323ed,Revision subset,exactMatch,Computer Science/AI,1
6725f6cebbcb646b2076e64b,Revision subset,exactMatch,Math,0
6725f8e6aaf7cd419fd01ade,Revision subset,exactMatch,Math,0
6725fbd80aae355a51195cca,Revision subset,exactMatch,Math,0
6725ffa31cd77337de97422c,Revision subset,exactMatch,Math,0
6725ffac1cd77337de97422d,Revision subset,exactMatch,Math,0
672600b226992c47ce3a7efe,Revision subset,exactMatch,Physics,0
672604100aae355a51195cdf,Revision subset,exactMatch,Math,0
672604e44ee1765ace1c8a40,Revision subset,exactMatch,Math,0
6726140e196c3daaab906acc,Revision subset,exactMatch,Math,0
6726146a09e79f4662d109bc,Revision subset,exactMatch,Math,0
67261f558ef4acce1da598d0,Revision subset,exactMatch,Math,0
67262ab673b4f2f18a5c631f,Revision subset,exactMatch,Math,1
67264341699c78200b0177e5,Revision subset,multipleChoice,Computer Science/AI,0
672643a2699c78200b0177e9,Revision subset,exactMatch,Math,0
67264a55cae736a4a682949a,Revision subset,multipleChoice,Biology/Medicine,0
672656a3fd560b1526278952,Revision subset,exactMatch,Math,0
672669616633802b43ad2332,Revision subset,multipleChoice,Physics,0
67267eb650fff4488ec97075,Revision subset,exactMatch,Biology/Medicine,1
6726829153c95dcb361fb495,Revision subset,exactMatch,Biology/Medicine,1
67269e31f922f333ed9d695f,Revision subset,exactMatch,Math,0
6726b213fce0098db0df41e8,Revision subset,exactMatch,Math,0
6726b934d4553efaee99c556,Revision subset,exactMatch,Math,0
6726bc54d4553efaee99c558,Revision subset,exactMatch,Math,0
6726c7e9d2ad475e400669c7,Revision subset,exactMatch,Computer Science/AI,0
67c584061122dc051c09a25a,Revision subset,exactMatch,Computer Science/AI,0
6726dc196cd52b493ac990e4,Revision subset,multipleChoice,Computer Science/AI,0
6726e3bf4aeb5af8ca49e254,Revision subset,exactMatch,Computer Science/AI,0
6726ecf08825660211cd8a68,Revision subset,exactMatch,Math,0
6726efce60a613901f1fdf0b,Revision subset,exactMatch,Math,0
67273bfc2df343cad1ceb83e,Revision subset,exactMatch,Math,0
672743f6b2c49bf5b7cbb56d,Revision subset,exactMatch,Math,0
67278a07f6750868800d5801,Revision subset,exactMatch,Math,0
672825849044c8a4cbd271a5,Revision subset,exactMatch,Math,0
67283cfe8a55429d9a6f5a56,Revision subset,exactMatch,Math,0
6728696b7c5ceb52207dc9d8,Revision subset,exactMatch,Math,0
672895e42863e798a320481b,Revision subset,exactMatch,Math,0
67289af83c117573234842fc,Revision subset,exactMatch,Math,0
6728ba13fbd2af689fc469e5,Revision subset,exactMatch,Math,0
6728dbcfaad817387c40dbde,Revision subset,exactMatch,Math,0
67293085960463c6c455b9e9,Revision subset,exactMatch,Math,0
67d66d03067f18d4c9ef4da9,Revision subset,exactMatch,Math,0
67299bb057f14fa7ce3fe4fd,Revision subset,exactMatch,Math,0
672a2a263653e5d5e7710885,Revision subset,exactMatch,Math,0
672a3b69485ba3b093402460,Revision subset,exactMatch,Math,0
672a5bd5efd96b7e660d8ea9,Revision subset,exactMatch,Math,0
672a863bf37651ebc1a89222,Revision subset,exactMatch,Chemistry,1
672b2749f64de603265f9fc4,Revision subset,multipleChoice,Biology/Medicine,0
672b60ff231c04562f3fe6c0,Revision subset,exactMatch,Math,0
672b74fe3f409f61a8efbe5e,Revision subset,exactMatch,Math,0
672ba16ae227dfbd739cfcc3,Revision subset,multipleChoice,Chemistry,0
672bb0068162815b97a47ed2,Revision subset,exactMatch,Biology/Medicine,1
672bb2605a3e88050ba2cef8,Revision subset,multipleChoice,Biology/Medicine,0
672bb2bbe5bc491689003908,Revision subset,multipleChoice,Math,0
672bc2a8267cc248707f3b18,Revision subset,exactMatch,Math,0
672bca9fab085c84b90e223d,Revision subset,multipleChoice,Biology/Medicine,0
672be113f0b152f5e0c9e635,Revision subset,multipleChoice,Computer Science/AI,0
672beb9f82b4db7134bff5f5,Revision subset,exactMatch,Computer Science/AI,0
672bf01199b43edbc86d142e,Revision subset,exactMatch,Computer Science/AI,0
672c033ff576aed47449d75f,Revision subset,multipleChoice,Chemistry,0
672c2ab86195c23913d66c90,Revision subset,exactMatch,Chemistry,0
672c3c98d6f6f7a9e29fc6e2,Revision subset,exactMatch,Math,0
672c82f6cf35e2d3ab488e6f,Revision subset,exactMatch,Math,0
672c84e4975ce618c77a5c49,Revision subset,multipleChoice,Math,0
672c8e7a86c5d04249bd338e,Revision subset,multipleChoice,Math,0
672c91122372b4061411e111,Revision subset,exactMatch,Math,0
672c973499e1076f34973bfc,Revision subset,multipleChoice,Math,0
672c983d4183d91499fad7c5,Revision subset,exactMatch,Math,0
672ca51e99e1076f34973c18,Revision subset,exactMatch,Math,0
672ca5b60fcde739f6450e29,Revision subset,exactMatch,Math,0
672cba8ce9bdca604f9e0c12,Revision subset,multipleChoice,Math,0
672ccc56010db734d4f3f109,Revision subset,exactMatch,Math,1
672cdf88f01cb175ca130759,Revision subset,exactMatch,Math,0
672ce9226c70a3cd8f9e441b,Revision subset,exactMatch,Math,0
672cfee1db7c79384524d9b2,Revision subset,exactMatch,Math,0
672d01f582086e7db5570f4e,Revision subset,exactMatch,Math,1
672d2195841ae6e83ce51e18,Revision subset,exactMatch,Math,0
672d33eb99799bd05725ea25,Revision subset,multipleChoice,Computer Science/AI,0
672d3b378c29cb8f2bac1f31,Revision subset,exactMatch,Chemistry,1
672d6478802a6a4e9525e893,Revision subset,exactMatch,Math,0
672d7be7f97c3b404d90f3c7,Revision subset,exactMatch,Math,0
672d7ebc9a32864a120253cd,Revision subset,exactMatch,Math,0
672d7f16f97c3b404d90f3cc,Revision subset,exactMatch,Math,0
672d8366f97c3b404d90f3d3,Revision subset,exactMatch,Math,0
672d8b9b504a98f0e4799ae0,Revision subset,exactMatch,Math,0
672da2566d1f60da4a748aca,Revision subset,exactMatch,Math,0
672db13596000a062a322379,Revision subset,exactMatch,Math,0
672db3a88bc9e04cb09bf8f7,Revision subset,exactMatch,Math,0
672db430e9b58e3b2e97b67a,Revision subset,exactMatch,Math,0
672db86596000a062a32238c,Revision subset,exactMatch,Math,0
672dbb7dca434e751d8c2a83,Revision subset,exactMatch,Math,1
672dd6cbc78b3d5830853a39,Revision subset,exactMatch,Math,0
672dde1a9a1f996a161fbd05,Revision subset,exactMatch,Math,0
672ddfdf10ab34a448a5e299,Revision subset,exactMatch,Math,0
672de9b9ed6de72b75b8c802,Revision subset,exactMatch,Physics,0
672e08c20a85795d0ed2d36b,Revision subset,exactMatch,Math,0
672e1ba8e62456d8519fb95b,Revision subset,multipleChoice,Computer Science/AI,0
672e2ab240c7d7b0d90e0907,Revision subset,exactMatch,Math,0
672e4d316ee63a5d94bf863a,Revision subset,exactMatch,Math,0
672e4fe878953b9f63939501,Revision subset,exactMatch,Math,0
672e72082d0c14a2e7969dd5,Revision subset,exactMatch,Math,0
672ecc6946f619ca9b0495c5,Revision subset,exactMatch,Chemistry,1
672eff1c72cfb81d78f82cdb,Revision subset,multipleChoice,Biology/Medicine,0
672f0ac02ccf8890167533ec,Revision subset,multipleChoice,Biology/Medicine,0
672f54bf8e66d0d6f864f6ec,Revision subset,exactMatch,Math,0
672f585f42ac7ca22c451066,Revision subset,multipleChoice,Biology/Medicine,1
672f887789e556fe53c8af89,Revision subset,exactMatch,Math,0
672f8cf367988656535c9b1a,Revision subset,exactMatch,Math,0
672f903de8305894b6cfdc7e,Revision subset,exactMatch,Math,0
672f9b772357e1d1acd486b4,Revision subset,exactMatch,Math,0
672faa45c5a8bce51676ee01,Revision subset,exactMatch,Math,0
672fadd93c2722c42adabef3,Revision subset,exactMatch,Physics,0
67302aea4c42a72918926160,Revision subset,exactMatch,Math,0
67308f79c5ea548175bbf9fc,Revision subset,exactMatch,Math,0
67309ff3cae6d721326ee9f5,Revision subset,exactMatch,Math,0
6730ab9b1c5695f59ab6a5e8,Revision subset,exactMatch,Math,0
6730abc958ef965949f1faa9,Revision subset,exactMatch,Math,0
6730d8d2f51df13db2f61050,Revision subset,multipleChoice,Biology/Medicine,0
6730f3c006cd33fe46ca2dfe,Revision subset,multipleChoice,Chemistry,0
67310b7b6e2b21ba84f49060,Revision subset,exactMatch,Math,0
67310e19bf74eff110261caa,Revision subset,multipleChoice,Math,0
67313aab62d0ed16256c0093,Revision subset,exactMatch,Math,0
6731432f45edd6d926b19c65,Revision subset,exactMatch,Chemistry,1
67315c7e7fcf9ea998467bd6,Revision subset,multipleChoice,Biology/Medicine,0
6731bf34cb53dd90407d12b5,Revision subset,exactMatch,Math,0
6731c87c6c74786218717a81,Revision subset,exactMatch,Math,0
6731cc48b2c262fe258260db,Revision subset,exactMatch,Math,0
6731fa3bb08cf72258a21348,Revision subset,multipleChoice,Biology/Medicine,0
67320e338f6d9d8c50dca222,Revision subset,exactMatch,Math,0
67321d3b492db99ed0f964d2,Revision subset,exactMatch,Math,0
67323ba02db3b4507c5bf93f,Revision subset,exactMatch,Math,0
673245364fe7531d658b2750,Revision subset,exactMatch,Math,0
67325538be6ffcb93ac06399,Revision subset,exactMatch,Math,0
67327427dd4c31644d608f5c,Revision subset,exactMatch,Math,0
6732a2af28fef5271839ac29,Revision subset,exactMatch,Computer Science/AI,0
673312855d26efacb4819f3a,Revision subset,exactMatch,Math,0
67332b7198af9f49ad5d743a,Revision subset,exactMatch,Computer Science/AI,0
67335820c7d8c66591e6dfc7,Revision subset,multipleChoice,Biology/Medicine,0
673364562c46590b377046dd,Revision subset,exactMatch,Math,0
673376d38769963eb1f7c580,Revision subset,exactMatch,Math,0
6733919b7f92efbfefc1d561,Revision subset,exactMatch,Math,0
6733e070361b540695504b86,Revision subset,exactMatch,Math,0
6733f31c4b8994c57e7160aa,Revision subset,exactMatch,Math,0
6733fe294a614b25db9b204a,Revision subset,multipleChoice,Chemistry,0
673412c46358d5eb2b766533,Revision subset,exactMatch,Math,0
67342e67f4b4302fe71048c8,Revision subset,multipleChoice,Computer Science/AI,0
67343cda5b69aac4188acc6e,Revision subset,exactMatch,Math,0
67344c306c8af1669360d38e,Revision subset,exactMatch,Math,0
6734af9217a9687889930afd,Revision subset,multipleChoice,Math,0
6734c30b0e1b25db0db98ad5,Revision subset,multipleChoice,Physics,1
6734c9d08b7d570e8e23f646,Revision subset,exactMatch,Math,0
6734d8dc5339f30ba329709d,Revision subset,exactMatch,Math,0
6734e070d2fa7918dc2795bb,Revision subset,exactMatch,Math,0
6734f24a08351f5bdfd38627,Revision subset,exactMatch,Math,0
6735017deb50c7dd03fdc0b5,Revision subset,multipleChoice,Chemistry,1
67350ad443f1d86ec88ce396,Revision subset,exactMatch,Math,0
67351552d450b51bdecfb997,Revision subset,exactMatch,Biology/Medicine,1
67351e0230dd1ec84db1005d,Revision subset,exactMatch,Chemistry,0
6735268e5a2fa2eb62ee48c0,Revision subset,exactMatch,Math,0
67352c39a52dd47230de9a2b,Revision subset,multipleChoice,Biology/Medicine,0
67353bacf5927b66a51a2e7c,Revision subset,exactMatch,Math,0
67a47bc3957a497a8448ac2f,Revision subset,exactMatch,Biology/Medicine,0
673598e8e8a7a17c7004ed67,Revision subset,exactMatch,Math,0
