budget,cell_id,family,group,is_final,label_error,length_band,method,score,trace_id,trace_length,unit_index
727,processbench_omnimath__qwen25math_7b,omnimath,omnimath-12,True,1,ge512,dyn_change6_iu,0.36821300694549763,omnimath-12,727,3
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-124,False,1,ge512,dyn_change6_iu,-0.46065219969828197,omnimath-124,1064,16
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-124,False,1,ge512,dyn_change6_iu,-0.26643755496496907,omnimath-124,1064,16
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-124,False,1,ge512,dyn_change6_iu,0.02142082730500005,omnimath-124,1064,16
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-124,False,1,ge512,dyn_change6_iu,0.01490548862910165,omnimath-124,1064,16
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-124,False,1,ge512,dyn_change6_iu,-0.08393817162306813,omnimath-124,1064,16
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-124,False,1,ge512,dyn_change6_iu,-0.09843751414029944,omnimath-124,1064,16
1064,processbench_omnimath__qwen25math_7b,omnimath,omnimath-124,True,1,ge512,dyn_change6_iu,0.06690938427009846,omnimath-124,1064,16
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-159,False,1,ge512,dyn_change6_iu,-0.4249611255251416,omnimath-159,1070,21
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-159,False,1,ge512,dyn_change6_iu,-0.35598288401922534,omnimath-159,1070,21
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-159,False,1,ge512,dyn_change6_iu,-0.03445294087218706,omnimath-159,1070,21
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-159,False,1,ge512,dyn_change6_iu,0.17914475508967673,omnimath-159,1070,21
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-159,False,1,ge512,dyn_change6_iu,0.04467092858226622,omnimath-159,1070,21
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-159,False,1,ge512,dyn_change6_iu,0.10666045935991988,omnimath-159,1070,21
1070,processbench_omnimath__qwen25math_7b,omnimath,omnimath-159,True,1,ge512,dyn_change6_iu,0.20494074874343354,omnimath-159,1070,21
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-163,False,1,ge512,dyn_change6_iu,-0.5007191738261941,omnimath-163,724,22
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-163,False,1,ge512,dyn_change6_iu,1.8416477438089862,omnimath-163,724,22
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-163,False,1,ge512,dyn_change6_iu,-0.34106004102878806,omnimath-163,724,22
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-163,False,1,ge512,dyn_change6_iu,0.001991864047241717,omnimath-163,724,22
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-163,False,1,ge512,dyn_change6_iu,0.28974896159138214,omnimath-163,724,22
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-163,False,1,ge512,dyn_change6_iu,0.1812896930335321,omnimath-163,724,22
724,processbench_omnimath__qwen25math_7b,omnimath,omnimath-163,True,1,ge512,dyn_change6_iu,0.4096744259315588,omnimath-163,724,22
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-164,False,1,ge512,dyn_change6_iu,-0.48126092610587934,omnimath-164,792,23
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-164,False,1,ge512,dyn_change6_iu,-0.448529449678276,omnimath-164,792,23
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-164,False,1,ge512,dyn_change6_iu,1.2571244427697523,omnimath-164,792,23
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-164,False,1,ge512,dyn_change6_iu,-0.3376191681793907,omnimath-164,792,23
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-164,False,1,ge512,dyn_change6_iu,-0.1533558452463714,omnimath-164,792,23
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-164,False,1,ge512,dyn_change6_iu,-0.06415884437911111,omnimath-164,792,23
792,processbench_omnimath__qwen25math_7b,omnimath,omnimath-164,True,1,ge512,dyn_change6_iu,0.07600533431424018,omnimath-164,792,23
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-167,False,1,ge512,dyn_change6_iu,-0.3370058189970928,omnimath-167,1145,24
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-167,False,1,ge512,dyn_change6_iu,-0.08624075770424788,omnimath-167,1145,24
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-167,False,1,ge512,dyn_change6_iu,0.33680277418464616,omnimath-167,1145,24
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-167,False,1,ge512,dyn_change6_iu,-0.16217043599493502,omnimath-167,1145,24
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-167,False,1,ge512,dyn_change6_iu,0.14325471015325564,omnimath-167,1145,24
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-167,False,1,ge512,dyn_change6_iu,0.10621042677319124,omnimath-167,1145,24
1145,processbench_omnimath__qwen25math_7b,omnimath,omnimath-167,True,1,ge512,dyn_change6_iu,0.39951934858096483,omnimath-167,1145,24
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-174,False,1,ge512,dyn_change6_iu,-0.48976454157493027,omnimath-174,1853,25
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-174,False,1,ge512,dyn_change6_iu,-0.4433860422128332,omnimath-174,1853,25
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-174,False,1,ge512,dyn_change6_iu,0.7368383623907491,omnimath-174,1853,25
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-174,False,1,ge512,dyn_change6_iu,-0.15441385093153917,omnimath-174,1853,25
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-174,False,1,ge512,dyn_change6_iu,-0.10024786463848981,omnimath-174,1853,25
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-174,False,1,ge512,dyn_change6_iu,0.07773657622561407,omnimath-174,1853,25
1853,processbench_omnimath__qwen25math_7b,omnimath,omnimath-174,True,1,ge512,dyn_change6_iu,0.4740893481622261,omnimath-174,1853,25
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-175,False,1,128_511,dyn_change6_iu,-0.4976870069130018,omnimath-175,263,26
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-175,False,1,128_511,dyn_change6_iu,-0.5113812439918206,omnimath-175,263,26
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-175,False,1,128_511,dyn_change6_iu,0.7224796528002986,omnimath-175,263,26
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-175,False,1,128_511,dyn_change6_iu,0.6785192580682157,omnimath-175,263,26
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-175,False,1,128_511,dyn_change6_iu,0.11679934318622168,omnimath-175,263,26
263,processbench_omnimath__qwen25math_7b,omnimath,omnimath-175,True,1,128_511,dyn_change6_iu,0.33061239219600597,omnimath-175,263,26
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-184,False,1,ge512,dyn_change6_iu,-0.3563497737666515,omnimath-184,628,28
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-184,False,1,ge512,dyn_change6_iu,0.1452261209069444,omnimath-184,628,28
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-184,False,1,ge512,dyn_change6_iu,-0.2893041537613214,omnimath-184,628,28
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-184,False,1,ge512,dyn_change6_iu,0.45653833803399513,omnimath-184,628,28
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-184,False,1,ge512,dyn_change6_iu,0.35364873290976123,omnimath-184,628,28
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-184,False,1,ge512,dyn_change6_iu,0.37385822552987125,omnimath-184,628,28
628,processbench_omnimath__qwen25math_7b,omnimath,omnimath-184,True,1,ge512,dyn_change6_iu,0.28519571712415004,omnimath-184,628,28
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-189,False,1,128_511,dyn_change6_iu,-0.4921248242189288,omnimath-189,461,29
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-189,False,1,128_511,dyn_change6_iu,1.5169865190495975,omnimath-189,461,29
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-189,False,1,128_511,dyn_change6_iu,-0.3650080873547126,omnimath-189,461,29
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-189,False,1,128_511,dyn_change6_iu,0.5779936020173215,omnimath-189,461,29
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-189,False,1,128_511,dyn_change6_iu,0.02264515010337742,omnimath-189,461,29
461,processbench_omnimath__qwen25math_7b,omnimath,omnimath-189,True,1,128_511,dyn_change6_iu,0.29397496795454525,omnimath-189,461,29
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-191,False,1,ge512,dyn_change6_iu,-0.35919166849910605,omnimath-191,1635,30
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-191,False,1,ge512,dyn_change6_iu,0.2233162236109891,omnimath-191,1635,30
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-191,False,1,ge512,dyn_change6_iu,0.38625559530088627,omnimath-191,1635,30
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-191,False,1,ge512,dyn_change6_iu,0.1387051709636536,omnimath-191,1635,30
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-191,False,1,ge512,dyn_change6_iu,0.018772712925010742,omnimath-191,1635,30
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-191,False,1,ge512,dyn_change6_iu,0.22149706885827405,omnimath-191,1635,30
1635,processbench_omnimath__qwen25math_7b,omnimath,omnimath-191,True,1,ge512,dyn_change6_iu,0.17105994627927362,omnimath-191,1635,30
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-208,False,1,ge512,dyn_change6_iu,-0.4068125435720619,omnimath-208,1093,32
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-208,False,1,ge512,dyn_change6_iu,0.8057998393398415,omnimath-208,1093,32
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-208,False,1,ge512,dyn_change6_iu,-0.054568345363865484,omnimath-208,1093,32
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-208,False,1,ge512,dyn_change6_iu,0.37718915408302334,omnimath-208,1093,32
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-208,False,1,ge512,dyn_change6_iu,0.2437952231365313,omnimath-208,1093,32
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-208,False,1,ge512,dyn_change6_iu,0.33861764859194265,omnimath-208,1093,32
1093,processbench_omnimath__qwen25math_7b,omnimath,omnimath-208,True,1,ge512,dyn_change6_iu,0.8005425059444461,omnimath-208,1093,32
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-22,False,1,ge512,dyn_change6_iu,-0.42269075230545167,omnimath-22,809,4
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-22,False,1,ge512,dyn_change6_iu,0.029785346454197018,omnimath-22,809,4
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-22,False,1,ge512,dyn_change6_iu,0.4721419182468296,omnimath-22,809,4
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-22,False,1,ge512,dyn_change6_iu,0.09132244495897125,omnimath-22,809,4
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-22,False,1,ge512,dyn_change6_iu,-0.13151633154545758,omnimath-22,809,4
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-22,False,1,ge512,dyn_change6_iu,0.06861195748920823,omnimath-22,809,4
809,processbench_omnimath__qwen25math_7b,omnimath,omnimath-22,True,1,ge512,dyn_change6_iu,0.4915547650758786,omnimath-22,809,4
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-240,False,1,ge512,dyn_change6_iu,-0.48488326727453557,omnimath-240,1225,35
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-240,False,1,ge512,dyn_change6_iu,-0.38905382355365925,omnimath-240,1225,35
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-240,False,1,ge512,dyn_change6_iu,-0.21397502282111613,omnimath-240,1225,35
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-240,False,1,ge512,dyn_change6_iu,0.8805075686108141,omnimath-240,1225,35
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-240,False,1,ge512,dyn_change6_iu,-0.056412209797268936,omnimath-240,1225,35
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-240,False,1,ge512,dyn_change6_iu,-0.06947569596043561,omnimath-240,1225,35
1225,processbench_omnimath__qwen25math_7b,omnimath,omnimath-240,True,1,ge512,dyn_change6_iu,0.546136427273276,omnimath-240,1225,35
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-242,False,1,128_511,dyn_change6_iu,-0.4434467447328333,omnimath-242,401,36
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-242,False,1,128_511,dyn_change6_iu,1.2399507316583962,omnimath-242,401,36
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-242,False,1,128_511,dyn_change6_iu,-0.3091351446328113,omnimath-242,401,36
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-242,False,1,128_511,dyn_change6_iu,-0.10710004441543888,omnimath-242,401,36
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-242,False,1,128_511,dyn_change6_iu,0.5299380899417647,omnimath-242,401,36
401,processbench_omnimath__qwen25math_7b,omnimath,omnimath-242,True,1,128_511,dyn_change6_iu,0.10944206855876822,omnimath-242,401,36
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-27,False,1,ge512,dyn_change6_iu,-0.5022619564575166,omnimath-27,640,5
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-27,False,1,ge512,dyn_change6_iu,-0.24312942245648894,omnimath-27,640,5
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-27,False,1,ge512,dyn_change6_iu,0.9948235832172772,omnimath-27,640,5
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-27,False,1,ge512,dyn_change6_iu,-0.15383852575804607,omnimath-27,640,5
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-27,False,1,ge512,dyn_change6_iu,0.48006999280490126,omnimath-27,640,5
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-27,False,1,ge512,dyn_change6_iu,0.3840798530117937,omnimath-27,640,5
640,processbench_omnimath__qwen25math_7b,omnimath,omnimath-27,True,1,ge512,dyn_change6_iu,0.19426128328080075,omnimath-27,640,5
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-277,False,1,ge512,dyn_change6_iu,-0.44518667710299653,omnimath-277,798,41
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-277,False,1,ge512,dyn_change6_iu,-0.27375476165774937,omnimath-277,798,41
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-277,False,1,ge512,dyn_change6_iu,0.6234402382069338,omnimath-277,798,41
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-277,False,1,ge512,dyn_change6_iu,-0.2558467337864559,omnimath-277,798,41
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-277,False,1,ge512,dyn_change6_iu,-0.06702541952670321,omnimath-277,798,41
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-277,False,1,ge512,dyn_change6_iu,0.042700930324794814,omnimath-277,798,41
798,processbench_omnimath__qwen25math_7b,omnimath,omnimath-277,True,1,ge512,dyn_change6_iu,-0.07925027289377218,omnimath-277,798,41
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-302,False,1,ge512,dyn_change6_iu,-0.49054530898025234,omnimath-302,1039,43
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-302,False,1,ge512,dyn_change6_iu,-0.13483095838802425,omnimath-302,1039,43
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-302,False,1,ge512,dyn_change6_iu,0.7716204712610722,omnimath-302,1039,43
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-302,False,1,ge512,dyn_change6_iu,-0.21170574142652332,omnimath-302,1039,43
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-302,False,1,ge512,dyn_change6_iu,0.025453711168541192,omnimath-302,1039,43
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-302,False,1,ge512,dyn_change6_iu,0.014807490889193944,omnimath-302,1039,43
1039,processbench_omnimath__qwen25math_7b,omnimath,omnimath-302,True,1,ge512,dyn_change6_iu,0.33586743728591806,omnimath-302,1039,43
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-306,False,1,ge512,dyn_change6_iu,-0.4431462269701183,omnimath-306,1645,44
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-306,False,1,ge512,dyn_change6_iu,0.2801658386493175,omnimath-306,1645,44
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-306,False,1,ge512,dyn_change6_iu,-0.11933735618854555,omnimath-306,1645,44
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-306,False,1,ge512,dyn_change6_iu,0.3875987794766542,omnimath-306,1645,44
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-306,False,1,ge512,dyn_change6_iu,0.10090323568341208,omnimath-306,1645,44
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-306,False,1,ge512,dyn_change6_iu,0.13816422342737358,omnimath-306,1645,44
1645,processbench_omnimath__qwen25math_7b,omnimath,omnimath-306,True,1,ge512,dyn_change6_iu,0.804477264862691,omnimath-306,1645,44
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-335,False,1,ge512,dyn_change6_iu,-0.4852161645217903,omnimath-335,573,49
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-335,False,1,ge512,dyn_change6_iu,-0.26504639022257437,omnimath-335,573,49
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-335,False,1,ge512,dyn_change6_iu,-0.00248767808534648,omnimath-335,573,49
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-335,False,1,ge512,dyn_change6_iu,0.7344271677502884,omnimath-335,573,49
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-335,False,1,ge512,dyn_change6_iu,0.10852167566726337,omnimath-335,573,49
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-335,False,1,ge512,dyn_change6_iu,0.12862493787000084,omnimath-335,573,49
573,processbench_omnimath__qwen25math_7b,omnimath,omnimath-335,True,1,ge512,dyn_change6_iu,0.3394643364154576,omnimath-335,573,49
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-352,False,1,ge512,dyn_change6_iu,-0.4325514970792257,omnimath-352,613,51
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-352,False,1,ge512,dyn_change6_iu,-0.3537749447462819,omnimath-352,613,51
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-352,False,1,ge512,dyn_change6_iu,-0.4137215887413575,omnimath-352,613,51
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-352,False,1,ge512,dyn_change6_iu,0.9513567351061183,omnimath-352,613,51
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-352,False,1,ge512,dyn_change6_iu,0.5350305949331334,omnimath-352,613,51
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-352,False,1,ge512,dyn_change6_iu,0.44724381359653886,omnimath-352,613,51
613,processbench_omnimath__qwen25math_7b,omnimath,omnimath-352,True,1,ge512,dyn_change6_iu,-0.23896283101053287,omnimath-352,613,51
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-356,False,1,ge512,dyn_change6_iu,-0.3828087621360534,omnimath-356,579,52
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-356,False,1,ge512,dyn_change6_iu,0.9101164086731732,omnimath-356,579,52
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-356,False,1,ge512,dyn_change6_iu,0.04096371047307023,omnimath-356,579,52
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-356,False,1,ge512,dyn_change6_iu,-0.11580980547793908,omnimath-356,579,52
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-356,False,1,ge512,dyn_change6_iu,-0.0038002815686398496,omnimath-356,579,52
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-356,False,1,ge512,dyn_change6_iu,0.20594652581507844,omnimath-356,579,52
579,processbench_omnimath__qwen25math_7b,omnimath,omnimath-356,True,1,ge512,dyn_change6_iu,0.20389321144799818,omnimath-356,579,52
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-372,False,1,ge512,dyn_change6_iu,-0.43318987458626884,omnimath-372,1043,55
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-372,False,1,ge512,dyn_change6_iu,0.2162616254045163,omnimath-372,1043,55
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-372,False,1,ge512,dyn_change6_iu,0.1457482330464592,omnimath-372,1043,55
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-372,False,1,ge512,dyn_change6_iu,-0.10558082285250564,omnimath-372,1043,55
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-372,False,1,ge512,dyn_change6_iu,0.07226664018662296,omnimath-372,1043,55
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-372,False,1,ge512,dyn_change6_iu,0.43132802182630026,omnimath-372,1043,55
1043,processbench_omnimath__qwen25math_7b,omnimath,omnimath-372,True,1,ge512,dyn_change6_iu,0.34113434834244205,omnimath-372,1043,55
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-376,False,1,ge512,dyn_change6_iu,-0.4466499782600007,omnimath-376,1397,56
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-376,False,1,ge512,dyn_change6_iu,-0.3796148688097535,omnimath-376,1397,56
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-376,False,1,ge512,dyn_change6_iu,-0.34643569463527635,omnimath-376,1397,56
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-376,False,1,ge512,dyn_change6_iu,0.4491820129803135,omnimath-376,1397,56
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-376,False,1,ge512,dyn_change6_iu,0.543456862702706,omnimath-376,1397,56
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-376,False,1,ge512,dyn_change6_iu,-0.14278983096360784,omnimath-376,1397,56
1397,processbench_omnimath__qwen25math_7b,omnimath,omnimath-376,True,1,ge512,dyn_change6_iu,0.4217203395388278,omnimath-376,1397,56
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-384,False,1,ge512,dyn_change6_iu,-0.26794855040339954,omnimath-384,1009,59
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-384,False,1,ge512,dyn_change6_iu,0.1214755886154404,omnimath-384,1009,59
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-384,False,1,ge512,dyn_change6_iu,-0.07114499283046309,omnimath-384,1009,59
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-384,False,1,ge512,dyn_change6_iu,-0.07906224932621138,omnimath-384,1009,59
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-384,False,1,ge512,dyn_change6_iu,-0.10053758699130376,omnimath-384,1009,59
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-384,False,1,ge512,dyn_change6_iu,-0.032278566836568975,omnimath-384,1009,59
1009,processbench_omnimath__qwen25math_7b,omnimath,omnimath-384,True,1,ge512,dyn_change6_iu,0.44222295675253775,omnimath-384,1009,59
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-385,False,1,ge512,dyn_change6_iu,-0.28914059631046746,omnimath-385,617,60
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-385,False,1,ge512,dyn_change6_iu,-0.12947299463765877,omnimath-385,617,60
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-385,False,1,ge512,dyn_change6_iu,0.4810103589330311,omnimath-385,617,60
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-385,False,1,ge512,dyn_change6_iu,-0.009559776488567266,omnimath-385,617,60
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-385,False,1,ge512,dyn_change6_iu,0.4383940180594162,omnimath-385,617,60
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-385,False,1,ge512,dyn_change6_iu,0.15244647062460442,omnimath-385,617,60
617,processbench_omnimath__qwen25math_7b,omnimath,omnimath-385,True,1,ge512,dyn_change6_iu,0.7650237650579343,omnimath-385,617,60
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-389,False,1,ge512,dyn_change6_iu,-0.49258889625623264,omnimath-389,1079,62
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-389,False,1,ge512,dyn_change6_iu,0.08508915937389754,omnimath-389,1079,62
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-389,False,1,ge512,dyn_change6_iu,1.0795924351019583,omnimath-389,1079,62
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-389,False,1,ge512,dyn_change6_iu,-0.36061253568962676,omnimath-389,1079,62
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-389,False,1,ge512,dyn_change6_iu,0.039083539648236104,omnimath-389,1079,62
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-389,False,1,ge512,dyn_change6_iu,0.013105590026069203,omnimath-389,1079,62
1079,processbench_omnimath__qwen25math_7b,omnimath,omnimath-389,True,1,ge512,dyn_change6_iu,0.31035188496820776,omnimath-389,1079,62
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-403,False,1,ge512,dyn_change6_iu,-0.4750970336606041,omnimath-403,931,64
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-403,False,1,ge512,dyn_change6_iu,-0.31686596029907443,omnimath-403,931,64
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-403,False,1,ge512,dyn_change6_iu,0.2414975112522682,omnimath-403,931,64
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-403,False,1,ge512,dyn_change6_iu,-0.37743671912570514,omnimath-403,931,64
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-403,False,1,ge512,dyn_change6_iu,-0.2568266687356284,omnimath-403,931,64
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-403,False,1,ge512,dyn_change6_iu,-0.16977629217002577,omnimath-403,931,64
931,processbench_omnimath__qwen25math_7b,omnimath,omnimath-403,True,1,ge512,dyn_change6_iu,0.07529593798702117,omnimath-403,931,64
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-417,False,1,ge512,dyn_change6_iu,-0.4688085711166543,omnimath-417,837,67
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-417,False,1,ge512,dyn_change6_iu,-0.2482206581801998,omnimath-417,837,67
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-417,False,1,ge512,dyn_change6_iu,1.1185715957612679,omnimath-417,837,67
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-417,False,1,ge512,dyn_change6_iu,0.09769285237129685,omnimath-417,837,67
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-417,False,1,ge512,dyn_change6_iu,0.28726777963674016,omnimath-417,837,67
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-417,False,1,ge512,dyn_change6_iu,0.32216321840371476,omnimath-417,837,67
837,processbench_omnimath__qwen25math_7b,omnimath,omnimath-417,True,1,ge512,dyn_change6_iu,1.201817915892952,omnimath-417,837,67
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-427,False,1,ge512,dyn_change6_iu,-0.4867381551211838,omnimath-427,1538,68
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-427,False,1,ge512,dyn_change6_iu,0.3978856295332615,omnimath-427,1538,68
