access_tier,answer_process_stratum,candidate,error_position_quartile,family,length_stratum,locator,model,prediction,reducer,score,target,task,trace_length,unit
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q1,olympiadbench,long,5,llama31_8b,5,step_max_token_argmax,0.09020397572215019,1,local,932,olympiadbench-530
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,2,llama31_8b,2,step_max_token_argmax,0.21550211277239698,-1,local,387,olympiadbench-532
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,4,llama31_8b,-1,step_max_token_argmax,-0.49385994380499365,-1,local,483,olympiadbench-533
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q1,olympiadbench,short,7,llama31_8b,7,step_max_token_argmax,1.0520548327392634,2,local,567,olympiadbench-539
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,3,llama31_8b,3,step_max_token_argmax,0.2686127430423221,-1,local,523,olympiadbench-542
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.764051406902843,-1,local,303,olympiadbench-547
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,1,llama31_8b,1,step_max_token_argmax,0.6422017082857903,-1,local,726,olympiadbench-553
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,0,llama31_8b,-1,step_max_token_argmax,-0.4333815778066725,-1,local,382,olympiadbench-555
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q3,olympiadbench,medium,0,llama31_8b,0,step_max_token_argmax,0.2872387531263837,5,local,651,olympiadbench-569
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,4,llama31_8b,4,step_max_token_argmax,0.4241501141268498,-1,local,667,olympiadbench-570
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,0,llama31_8b,-1,step_max_token_argmax,-0.5997771292379261,-1,local,385,olympiadbench-573
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,2,llama31_8b,2,step_max_token_argmax,0.2390613487946887,-1,local,614,olympiadbench-575
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,olympiadbench,medium,3,llama31_8b,3,step_max_token_argmax,0.32297348099382883,3,local,663,olympiadbench-58
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.23990657832892837,-1,local,503,olympiadbench-581
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q2,olympiadbench,medium,4,llama31_8b,-1,step_max_token_argmax,-0.13134896238062954,2,local,739,olympiadbench-587
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,0,llama31_8b,0,step_max_token_argmax,-0.014493172629483034,-1,local,682,olympiadbench-589
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,olympiadbench,short,2,llama31_8b,2,step_max_token_argmax,0.16365893049774083,2,local,537,olympiadbench-59
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,0,llama31_8b,-1,step_max_token_argmax,-0.17978094230743555,-1,local,1301,olympiadbench-602
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,7,llama31_8b,-1,step_max_token_argmax,-0.6211454249376152,-1,local,570,olympiadbench-604
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q4,olympiadbench,short,3,llama31_8b,-1,step_max_token_argmax,-0.44583453235598886,4,local,266,olympiadbench-606
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q2,olympiadbench,long,1,llama31_8b,1,step_max_token_argmax,0.021995543574291204,2,local,1024,olympiadbench-608
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,3,llama31_8b,-1,step_max_token_argmax,-0.6450548064574209,-1,local,529,olympiadbench-615
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q4,olympiadbench,medium,2,llama31_8b,2,step_max_token_argmax,0.4074593739310437,7,local,770,olympiadbench-617
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,1,llama31_8b,1,step_max_token_argmax,-0.04591201414156186,-1,local,498,olympiadbench-627
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,5,llama31_8b,5,step_max_token_argmax,0.3941652545090364,-1,local,752,olympiadbench-628
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,0,llama31_8b,-1,step_max_token_argmax,-0.5761717445103003,-1,local,947,olympiadbench-630
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.15501766337027845,-1,local,304,olympiadbench-644
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q1,olympiadbench,long,2,llama31_8b,2,step_max_token_argmax,0.18273627180590826,1,local,1319,olympiadbench-650
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q4,olympiadbench,medium,6,llama31_8b,6,step_max_token_argmax,0.5048515834301125,5,local,809,olympiadbench-658
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,1,llama31_8b,-1,step_max_token_argmax,-0.6173432979961571,-1,local,1051,olympiadbench-666
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,1,llama31_8b,1,step_max_token_argmax,0.025569096642462902,-1,local,804,olympiadbench-668
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,3,llama31_8b,-1,step_max_token_argmax,-0.11785303732164551,-1,local,1423,olympiadbench-669
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q2,olympiadbench,short,5,llama31_8b,5,step_max_token_argmax,0.08486763009990414,5,local,485,olympiadbench-673
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q1,olympiadbench,long,7,llama31_8b,7,step_max_token_argmax,-0.08138793495351393,2,local,889,olympiadbench-674
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,0,llama31_8b,-1,step_max_token_argmax,-0.6615722706853284,-1,local,818,olympiadbench-675
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,1,llama31_8b,1,step_max_token_argmax,-0.01952520960266782,-1,local,450,olympiadbench-678
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,olympiadbench,short,1,llama31_8b,1,step_max_token_argmax,0.8373709557837833,2,local,520,olympiadbench-68
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,1,llama31_8b,-1,step_max_token_argmax,-0.3163643444385573,-1,local,727,olympiadbench-682
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.37650822957528196,-1,local,549,olympiadbench-684
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q1,olympiadbench,long,0,llama31_8b,0,step_max_token_argmax,0.9707771547745019,0,local,904,olympiadbench-688
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,olympiadbench,medium,5,llama31_8b,5,step_max_token_argmax,0.04840485203595195,7,local,664,olympiadbench-69
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q1,olympiadbench,medium,6,llama31_8b,6,step_max_token_argmax,0.0798375037029228,1,local,638,olympiadbench-696
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,0,llama31_8b,0,step_max_token_argmax,-0.01958958686130388,-1,local,774,olympiadbench-699
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,12,llama31_8b,-1,step_max_token_argmax,-0.47304194814459405,-1,local,1407,olympiadbench-703
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,2,llama31_8b,-1,step_max_token_argmax,-0.6925925787100423,-1,local,499,olympiadbench-705
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,7,llama31_8b,-1,step_max_token_argmax,-0.6933835325293723,-1,local,587,olympiadbench-708
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,2,llama31_8b,-1,step_max_token_argmax,-0.23841917051831113,-1,local,557,olympiadbench-709
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,1,llama31_8b,1,step_max_token_argmax,0.11325844584812256,-1,local,369,olympiadbench-715
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,7,llama31_8b,-1,step_max_token_argmax,-0.3257611322828352,-1,local,635,olympiadbench-718
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,0,llama31_8b,-1,step_max_token_argmax,-0.1605459382915158,-1,local,328,olympiadbench-724
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.22544742373467921,-1,local,442,olympiadbench-730
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q3,olympiadbench,long,0,llama31_8b,-1,step_max_token_argmax,-0.17098276986529687,6,local,1104,olympiadbench-737
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,olympiadbench,long,3,llama31_8b,3,step_max_token_argmax,0.14787985112199906,2,local,1219,olympiadbench-74
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,9,llama31_8b,9,step_max_token_argmax,0.49309354963383756,-1,local,1089,olympiadbench-741
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,5,llama31_8b,-1,step_max_token_argmax,-0.4264866269496577,-1,local,568,olympiadbench-742
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,5,llama31_8b,5,step_max_token_argmax,0.05666116180403157,-1,local,652,olympiadbench-743
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,olympiadbench,medium,3,llama31_8b,3,step_max_token_argmax,0.15846967433753198,1,local,665,olympiadbench-75
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,27,llama31_8b,27,step_max_token_argmax,-0.00291611687664646,-1,local,1384,olympiadbench-753
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q1,olympiadbench,medium,1,llama31_8b,1,step_max_token_argmax,-0.045292513117486735,1,local,618,olympiadbench-756
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,2,llama31_8b,-1,step_max_token_argmax,-0.1187908055353045,-1,local,655,olympiadbench-759
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,olympiadbench,medium,4,llama31_8b,4,step_max_token_argmax,0.583065431418718,7,local,811,olympiadbench-76
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q1,olympiadbench,medium,2,llama31_8b,-1,step_max_token_argmax,-0.40895140042502715,1,local,792,olympiadbench-762
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,3,llama31_8b,3,step_max_token_argmax,-0.04603858567618315,-1,local,564,olympiadbench-764
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,2,llama31_8b,-1,step_max_token_argmax,-0.5186779128479557,-1,local,391,olympiadbench-766
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,4,llama31_8b,4,step_max_token_argmax,-0.013941729050809273,-1,local,1387,olympiadbench-769
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,3,llama31_8b,-1,step_max_token_argmax,-0.24714192207309665,-1,local,396,olympiadbench-770
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,0,llama31_8b,-1,step_max_token_argmax,-0.5687417701147947,-1,local,454,olympiadbench-773
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,2,llama31_8b,-1,step_max_token_argmax,-0.16769333443088025,-1,local,319,olympiadbench-781
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,2,llama31_8b,2,step_max_token_argmax,-0.05026873275357398,-1,local,556,olympiadbench-785
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,0,llama31_8b,-1,step_max_token_argmax,-0.5690035584520252,-1,local,722,olympiadbench-786
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,0,llama31_8b,0,step_max_token_argmax,0.02957330604090962,-1,local,674,olympiadbench-793
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,4,llama31_8b,-1,step_max_token_argmax,-0.20293881040450595,-1,local,683,olympiadbench-797
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,0,llama31_8b,-1,step_max_token_argmax,-0.27094581753255775,-1,local,394,olympiadbench-798
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,1,llama31_8b,1,step_max_token_argmax,-0.010459064501215545,-1,local,902,olympiadbench-803
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,0,llama31_8b,-1,step_max_token_argmax,-0.15348313261248112,-1,local,619,olympiadbench-815
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,1,llama31_8b,-1,step_max_token_argmax,-0.44189439136661796,-1,local,692,olympiadbench-818
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,0,llama31_8b,-1,step_max_token_argmax,-0.4108547604709459,-1,local,299,olympiadbench-822
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,5,llama31_8b,-1,step_max_token_argmax,-0.17174234606792485,-1,local,1113,olympiadbench-833
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.34567090722323035,-1,local,302,olympiadbench-837
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q2,olympiadbench,long,1,llama31_8b,-1,step_max_token_argmax,-0.2947361929645652,3,local,881,olympiadbench-842
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,8,llama31_8b,8,step_max_token_argmax,-0.10936154166363066,-1,local,634,olympiadbench-850
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.4244684923271561,-1,local,461,olympiadbench-853
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q4,olympiadbench,short,4,llama31_8b,4,step_max_token_argmax,0.2549433071343911,4,local,353,olympiadbench-854
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,1,llama31_8b,-1,step_max_token_argmax,-0.13103315552987538,-1,local,834,olympiadbench-855
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q4,olympiadbench,short,4,llama31_8b,4,step_max_token_argmax,1.068418746007917,5,local,444,olympiadbench-860
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,4,llama31_8b,-1,step_max_token_argmax,-0.37550693638645033,-1,local,888,olympiadbench-865
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q1,olympiadbench,long,9,llama31_8b,9,step_max_token_argmax,0.04146464737377149,1,local,1299,olympiadbench-866
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,4,llama31_8b,4,step_max_token_argmax,-0.09819133700144106,-1,local,697,olympiadbench-872
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,3,llama31_8b,-1,step_max_token_argmax,-0.14918154456941177,-1,local,377,olympiadbench-874
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.48241102928686214,-1,local,263,olympiadbench-883
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,4,llama31_8b,-1,step_max_token_argmax,-0.30799637152770354,-1,local,1428,olympiadbench-888
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q1,olympiadbench,short,2,llama31_8b,2,step_max_token_argmax,0.27303327089930607,0,local,541,olympiadbench-894
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,3,llama31_8b,3,step_max_token_argmax,-0.028596471781415028,-1,local,1438,olympiadbench-909
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q4,olympiadbench,medium,12,llama31_8b,-1,step_max_token_argmax,-0.36068084455638905,12,local,709,olympiadbench-911
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q2,olympiadbench,long,4,llama31_8b,-1,step_max_token_argmax,-0.19373252717119813,4,local,1019,olympiadbench-914
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q2,olympiadbench,long,2,llama31_8b,2,step_max_token_argmax,-0.05306268091132611,4,local,1040,olympiadbench-921
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q3,olympiadbench,medium,0,llama31_8b,-1,step_max_token_argmax,-0.40161638638876,3,local,603,olympiadbench-922
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,olympiadbench,short,10,llama31_8b,-1,step_max_token_argmax,-0.19083915556345946,10,local,536,olympiadbench-93
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q1,olympiadbench,medium,6,llama31_8b,-1,step_max_token_argmax,-0.2737642263284473,1,local,714,olympiadbench-940
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,3,llama31_8b,-1,step_max_token_argmax,-0.5816201698829363,-1,local,351,olympiadbench-952
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,1,llama31_8b,-1,step_max_token_argmax,-0.21281867360460005,-1,local,752,olympiadbench-953
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,7,llama31_8b,7,step_max_token_argmax,0.0826178162455086,-1,local,915,olympiadbench-954
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,olympiadbench,long,4,llama31_8b,4,step_max_token_argmax,0.23469393755701848,22,local,1093,olympiadbench-96
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,3,llama31_8b,-1,step_max_token_argmax,-0.4924588141280641,-1,local,606,olympiadbench-973
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,6,llama31_8b,-1,step_max_token_argmax,-0.3879422937679957,-1,local,671,olympiadbench-974
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,medium,6,llama31_8b,-1,step_max_token_argmax,-0.16480756656416123,-1,local,811,olympiadbench-976
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,3,llama31_8b,3,step_max_token_argmax,-0.0052936283930461875,-1,local,1134,olympiadbench-981
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q2,olympiadbench,medium,2,llama31_8b,2,step_max_token_argmax,-0.02874961753007242,2,local,668,olympiadbench-984
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,5,llama31_8b,-1,step_max_token_argmax,-0.5447227196120585,-1,local,335,olympiadbench-985
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,long,3,llama31_8b,-1,step_max_token_argmax,-0.21627725178901636,-1,local,832,olympiadbench-989
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,olympiadbench,short,3,llama31_8b,3,step_max_token_argmax,-0.004123549226451299,-1,local,475,olympiadbench-992
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q4,olympiadbench,long,8,llama31_8b,8,step_max_token_argmax,0.9216452537266306,7,local,1064,olympiadbench-994
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,omnimath,medium,1,llama31_8b,1,step_max_token_argmax,-0.15716160916120708,2,local,617,omnimath-10
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,omnimath,short,5,llama31_8b,5,step_max_token_argmax,0.24271176244494153,1,local,583,omnimath-101
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,omnimath,long,2,llama31_8b,2,step_max_token_argmax,-0.03313320612328662,2,local,1396,omnimath-103
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,omnimath,long,7,llama31_8b,7,step_max_token_argmax,0.3223866410600773,5,local,1203,omnimath-11
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,omnimath,short,1,llama31_8b,1,step_max_token_argmax,0.14857395128301393,1,local,361,omnimath-112
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,omnimath,long,2,llama31_8b,2,step_max_token_argmax,0.09517711456182668,8,local,1160,omnimath-114
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,omnimath,short,10,llama31_8b,-1,step_max_token_argmax,-0.5837467528462218,11,local,604,omnimath-117
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,omnimath,long,9,llama31_8b,9,step_max_token_argmax,0.18757237084681855,1,local,1174,omnimath-119
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,omnimath,long,1,llama31_8b,1,step_max_token_argmax,0.0074423695112917285,0,local,1359,omnimath-132
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,omnimath,long,8,llama31_8b,-1,step_max_token_argmax,-0.3330896924273351,5,local,889,omnimath-133
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,omnimath,long,0,llama31_8b,0,step_max_token_argmax,-0.10561839844636658,6,local,1085,omnimath-137
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,omnimath,short,2,llama31_8b,2,step_max_token_argmax,-0.1044400123545878,1,local,405,omnimath-145
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,omnimath,long,7,llama31_8b,7,step_max_token_argmax,0.02883501446321514,7,local,1323,omnimath-15
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,omnimath,long,5,llama31_8b,5,step_max_token_argmax,0.4706849693506896,2,local,1753,omnimath-161
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,omnimath,long,1,llama31_8b,-1,step_max_token_argmax,-0.3234124017847273,2,local,1040,omnimath-167
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,omnimath,medium,6,llama31_8b,6,step_max_token_argmax,0.33367809319610753,1,local,722,omnimath-168
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,omnimath,long,3,llama31_8b,3,step_max_token_argmax,0.05387253457242701,0,local,1500,omnimath-169
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,omnimath,medium,1,llama31_8b,-1,step_max_token_argmax,-0.1820384693750295,0,local,610,omnimath-184
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,omnimath,medium,6,llama31_8b,-1,step_max_token_argmax,-0.5390980507741003,5,local,746,omnimath-187
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,omnimath,long,2,llama31_8b,2,step_max_token_argmax,-0.02222462662627711,2,local,1004,omnimath-192
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,omnimath,short,1,llama31_8b,1,step_max_token_argmax,0.21927610540691228,1,local,537,omnimath-193
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,omnimath,short,0,llama31_8b,0,step_max_token_argmax,-0.04835308737359695,3,local,483,omnimath-194
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,omnimath,short,1,llama31_8b,1,step_max_token_argmax,0.014506978013567276,3,local,532,omnimath-198
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,omnimath,short,0,llama31_8b,0,step_max_token_argmax,0.3631445489053602,3,local,595,omnimath-200
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,omnimath,short,1,llama31_8b,1,step_max_token_argmax,-0.016256638139370228,1,local,344,omnimath-204
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,omnimath,medium,1,llama31_8b,-1,step_max_token_argmax,-0.43703751645509725,1,local,700,omnimath-214
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,omnimath,short,1,llama31_8b,1,step_max_token_argmax,-0.013672165972647983,1,local,435,omnimath-219
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,omnimath,short,2,llama31_8b,2,step_max_token_argmax,-0.05278828142074417,4,local,470,omnimath-222
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,omnimath,short,3,llama31_8b,3,step_max_token_argmax,-0.029312654476284512,3,local,366,omnimath-223
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,omnimath,long,4,llama31_8b,4,step_max_token_argmax,0.39407461613088335,5,local,918,omnimath-238
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,omnimath,short,5,llama31_8b,5,step_max_token_argmax,0.29102158153875524,3,local,509,omnimath-251
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,omnimath,short,2,llama31_8b,2,step_max_token_argmax,0.40042854792711857,6,local,495,omnimath-252
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,omnimath,medium,9,llama31_8b,9,step_max_token_argmax,0.18486640400560228,5,local,754,omnimath-256
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,omnimath,medium,4,llama31_8b,4,step_max_token_argmax,-0.11724859958395609,1,local,707,omnimath-257
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,omnimath,short,2,llama31_8b,2,step_max_token_argmax,0.44008370952996667,2,local,467,omnimath-258
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,omnimath,long,0,llama31_8b,0,step_max_token_argmax,-0.10769848039349078,18,local,1818,omnimath-261
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,omnimath,long,6,llama31_8b,6,step_max_token_argmax,-0.1428540165018123,5,local,933,omnimath-266
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,omnimath,long,16,llama31_8b,16,step_max_token_argmax,0.8952892100502328,16,local,1170,omnimath-275
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,omnimath,short,4,llama31_8b,4,step_max_token_argmax,0.20746042682762725,2,local,447,omnimath-280
