cell,group,C,lambda1,tau,readout,n_selected,auroc,good6,seconds
semenergy_triviaqa_qwen3_8b,QA,5,10.0,anneal_10_1e-2,per_feature,19,0.7869086777007206,0.8159613899549709,1.21
semenergy_triviaqa_qwen3_8b,QA,5,10.0,flat_1.0,group_median,20,0.7676406459501763,0.8159613899549709,1.26
semenergy_triviaqa_qwen3_8b,QA,5,10.0,flat_1.0,per_feature,19,0.7869086777007206,0.8159613899549709,1.26
semenergy_triviaqa_qwen3_8b,QA,5,100.0,anneal_10_1e-2,group_median,20,0.7676406459501763,0.8159613899549709,1.12
semenergy_triviaqa_qwen3_8b,QA,5,100.0,anneal_10_1e-2,per_feature,19,0.7869086777007206,0.8159613899549709,1.12
semenergy_triviaqa_qwen3_8b,QA,5,100.0,flat_1.0,group_median,20,0.7676406459501763,0.8159613899549709,1.09
semenergy_triviaqa_qwen3_8b,QA,5,100.0,flat_1.0,per_feature,19,0.7869086777007206,0.8159613899549709,1.09
semenergy_triviaqa_qwen3_8b,QA,6,0.1,anneal_10_1e-2,group_median,20,0.7676406459501763,0.8159613899549709,1.2
semenergy_triviaqa_qwen3_8b,QA,6,0.1,anneal_10_1e-2,per_feature,19,0.7869086777007206,0.8159613899549709,1.2
semenergy_triviaqa_qwen3_8b,QA,6,0.1,flat_1.0,group_median,20,0.7676406459501763,0.8159613899549709,1.11
semenergy_triviaqa_qwen3_8b,QA,6,0.1,flat_1.0,per_feature,19,0.7869086777007206,0.8159613899549709,1.11
semenergy_triviaqa_qwen3_8b,QA,6,1.0,anneal_10_1e-2,group_median,20,0.7676406459501763,0.8159613899549709,1.14
semenergy_triviaqa_qwen3_8b,QA,6,1.0,anneal_10_1e-2,per_feature,19,0.7869086777007206,0.8159613899549709,1.14
semenergy_triviaqa_qwen3_8b,QA,6,1.0,flat_1.0,group_median,20,0.7676406459501763,0.8159613899549709,1.1
semenergy_triviaqa_qwen3_8b,QA,6,1.0,flat_1.0,per_feature,19,0.7869086777007206,0.8159613899549709,1.1
semenergy_triviaqa_qwen3_8b,QA,6,10.0,anneal_10_1e-2,group_median,20,0.7676406459501763,0.8159613899549709,1.03
semenergy_triviaqa_qwen3_8b,QA,6,10.0,anneal_10_1e-2,per_feature,19,0.7869086777007206,0.8159613899549709,1.03
semenergy_triviaqa_qwen3_8b,QA,6,10.0,flat_1.0,group_median,20,0.7676406459501763,0.8159613899549709,1.02
semenergy_triviaqa_qwen3_8b,QA,6,10.0,flat_1.0,per_feature,19,0.7869086777007206,0.8159613899549709,1.02
semenergy_triviaqa_qwen3_8b,QA,6,100.0,anneal_10_1e-2,group_median,20,0.7676406459501763,0.8159613899549709,1.07
semenergy_triviaqa_qwen3_8b,QA,6,100.0,anneal_10_1e-2,per_feature,19,0.7869086777007206,0.8159613899549709,1.07
semenergy_triviaqa_qwen3_8b,QA,6,100.0,flat_1.0,group_median,20,0.7676406459501763,0.8159613899549709,1.26
semenergy_triviaqa_qwen3_8b,QA,6,100.0,flat_1.0,per_feature,19,0.7869086777007206,0.8159613899549709,1.26
semenergy_triviaqa_qwen3_8b,QA,7,0.1,anneal_10_1e-2,group_median,19,0.7898240902142388,0.8159613899549709,0.99
semenergy_triviaqa_qwen3_8b,QA,7,0.1,anneal_10_1e-2,per_feature,19,0.7869086777007206,0.8159613899549709,0.99
semenergy_triviaqa_qwen3_8b,QA,7,0.1,flat_1.0,group_median,19,0.7898240902142388,0.8159613899549709,1.06
semenergy_triviaqa_qwen3_8b,QA,7,0.1,flat_1.0,per_feature,19,0.7869086777007206,0.8159613899549709,1.06
semenergy_triviaqa_qwen3_8b,QA,7,1.0,anneal_10_1e-2,group_median,19,0.7898240902142388,0.8159613899549709,1.9
semenergy_triviaqa_qwen3_8b,QA,7,1.0,anneal_10_1e-2,per_feature,19,0.7869086777007206,0.8159613899549709,1.9
semenergy_triviaqa_qwen3_8b,QA,7,1.0,flat_1.0,group_median,19,0.7898240902142388,0.8159613899549709,1.38
semenergy_triviaqa_qwen3_8b,QA,7,1.0,flat_1.0,per_feature,19,0.7869086777007206,0.8159613899549709,1.38
semenergy_triviaqa_qwen3_8b,QA,7,10.0,anneal_10_1e-2,group_median,19,0.7898240902142388,0.8159613899549709,1.06
semenergy_triviaqa_qwen3_8b,QA,7,10.0,anneal_10_1e-2,per_feature,19,0.7869086777007206,0.8159613899549709,1.06
semenergy_triviaqa_qwen3_8b,QA,7,10.0,flat_1.0,group_median,19,0.7898240902142388,0.8159613899549709,1.03
semenergy_triviaqa_qwen3_8b,QA,7,10.0,flat_1.0,per_feature,19,0.7869086777007206,0.8159613899549709,1.03
semenergy_triviaqa_qwen3_8b,QA,7,100.0,anneal_10_1e-2,group_median,19,0.7898240902142388,0.8159613899549709,0.97
semenergy_triviaqa_qwen3_8b,QA,7,100.0,anneal_10_1e-2,per_feature,19,0.7869086777007206,0.8159613899549709,0.97
semenergy_triviaqa_qwen3_8b,QA,7,100.0,flat_1.0,group_median,19,0.7898240902142388,0.8159613899549709,0.97
semenergy_triviaqa_qwen3_8b,QA,7,100.0,flat_1.0,per_feature,19,0.7869086777007206,0.8159613899549709,0.97
semenergy_triviaqa_qwen3_8b,QA,8,0.1,anneal_10_1e-2,group_median,18,0.7754752066287449,0.8159613899549709,1.08
semenergy_triviaqa_qwen3_8b,QA,8,0.1,anneal_10_1e-2,per_feature,19,0.7869086777007206,0.8159613899549709,1.08
semenergy_triviaqa_qwen3_8b,QA,8,0.1,flat_1.0,group_median,17,0.7642597316881172,0.8159613899549709,0.96
semenergy_triviaqa_qwen3_8b,QA,8,0.1,flat_1.0,per_feature,19,0.7869086777007206,0.8159613899549709,0.96
semenergy_triviaqa_qwen3_8b,QA,8,1.0,anneal_10_1e-2,group_median,17,0.7642597316881172,0.8159613899549709,1.0
semenergy_triviaqa_qwen3_8b,QA,8,1.0,anneal_10_1e-2,per_feature,19,0.7869086777007206,0.8159613899549709,1.0
semenergy_triviaqa_qwen3_8b,QA,8,1.0,flat_1.0,group_median,18,0.7754752066287449,0.8159613899549709,1.18
semenergy_triviaqa_qwen3_8b,QA,8,1.0,flat_1.0,per_feature,19,0.7869086777007206,0.8159613899549709,1.18
semenergy_triviaqa_qwen3_8b,QA,8,10.0,anneal_10_1e-2,group_median,18,0.7754752066287449,0.8159613899549709,1.04
semenergy_triviaqa_qwen3_8b,QA,8,10.0,anneal_10_1e-2,per_feature,19,0.7869086777007206,0.8159613899549709,1.04
semenergy_triviaqa_qwen3_8b,QA,8,10.0,flat_1.0,group_median,18,0.7754752066287449,0.8159613899549709,0.98
semenergy_triviaqa_qwen3_8b,QA,8,10.0,flat_1.0,per_feature,19,0.7869086777007206,0.8159613899549709,0.98
semenergy_triviaqa_qwen3_8b,QA,8,100.0,anneal_10_1e-2,group_median,18,0.7754752066287449,0.8159613899549709,1.05
semenergy_triviaqa_qwen3_8b,QA,8,100.0,anneal_10_1e-2,per_feature,19,0.7869086777007206,0.8159613899549709,1.05
semenergy_triviaqa_qwen3_8b,QA,8,100.0,flat_1.0,group_median,18,0.7754752066287449,0.8159613899549709,1.08
semenergy_triviaqa_qwen3_8b,QA,8,100.0,flat_1.0,per_feature,19,0.7869086777007206,0.8159613899549709,1.08
spilled_triviaqa_llama8b,QA,2,0.1,anneal_10_1e-2,group_median,28,0.9373333333333334,0.942,0.94
spilled_triviaqa_llama8b,QA,2,0.1,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,0.94
spilled_triviaqa_llama8b,QA,2,0.1,flat_1.0,group_median,28,0.9373333333333334,0.942,1.03
spilled_triviaqa_llama8b,QA,2,0.1,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.03
spilled_triviaqa_llama8b,QA,2,1.0,anneal_10_1e-2,group_median,28,0.9373333333333334,0.942,1.0
spilled_triviaqa_llama8b,QA,2,1.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,1.0
spilled_triviaqa_llama8b,QA,2,1.0,flat_1.0,group_median,28,0.9373333333333334,0.942,0.93
spilled_triviaqa_llama8b,QA,2,1.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,0.93
spilled_triviaqa_llama8b,QA,2,10.0,anneal_10_1e-2,group_median,28,0.9373333333333334,0.942,0.94
spilled_triviaqa_llama8b,QA,2,10.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,0.94
spilled_triviaqa_llama8b,QA,2,10.0,flat_1.0,group_median,28,0.9373333333333334,0.942,1.06
spilled_triviaqa_llama8b,QA,2,10.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.06
spilled_triviaqa_llama8b,QA,2,100.0,anneal_10_1e-2,group_median,28,0.9373333333333334,0.942,0.98
spilled_triviaqa_llama8b,QA,2,100.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,0.98
spilled_triviaqa_llama8b,QA,2,100.0,flat_1.0,group_median,28,0.9373333333333334,0.942,1.36
spilled_triviaqa_llama8b,QA,2,100.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.36
spilled_triviaqa_llama8b,QA,3,0.1,anneal_10_1e-2,group_median,20,0.9226666666666666,0.942,1.79
spilled_triviaqa_llama8b,QA,3,0.1,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,1.79
spilled_triviaqa_llama8b,QA,3,0.1,flat_1.0,group_median,20,0.9226666666666666,0.942,0.99
spilled_triviaqa_llama8b,QA,3,0.1,flat_1.0,per_feature,19,0.9413333333333334,0.942,0.99
spilled_triviaqa_llama8b,QA,3,1.0,anneal_10_1e-2,group_median,20,0.9226666666666666,0.942,1.05
spilled_triviaqa_llama8b,QA,3,1.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,1.05
spilled_triviaqa_llama8b,QA,3,1.0,flat_1.0,group_median,20,0.9226666666666666,0.942,0.96
spilled_triviaqa_llama8b,QA,3,1.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,0.96
spilled_triviaqa_llama8b,QA,3,10.0,anneal_10_1e-2,group_median,20,0.9226666666666666,0.942,0.96
spilled_triviaqa_llama8b,QA,3,10.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,0.96
spilled_triviaqa_llama8b,QA,3,10.0,flat_1.0,group_median,20,0.9226666666666666,0.942,0.95
spilled_triviaqa_llama8b,QA,3,10.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,0.95
spilled_triviaqa_llama8b,QA,3,100.0,anneal_10_1e-2,group_median,20,0.9226666666666666,0.942,1.09
spilled_triviaqa_llama8b,QA,3,100.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,1.09
spilled_triviaqa_llama8b,QA,3,100.0,flat_1.0,group_median,20,0.9226666666666666,0.942,0.96
spilled_triviaqa_llama8b,QA,3,100.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,0.96
spilled_triviaqa_llama8b,QA,4,0.1,anneal_10_1e-2,group_median,14,0.9206666666666666,0.942,0.99
spilled_triviaqa_llama8b,QA,4,0.1,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,0.99
spilled_triviaqa_llama8b,QA,4,0.1,flat_1.0,group_median,14,0.9206666666666666,0.942,1.02
spilled_triviaqa_llama8b,QA,4,0.1,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.02
spilled_triviaqa_llama8b,QA,4,1.0,anneal_10_1e-2,group_median,14,0.9206666666666666,0.942,0.96
spilled_triviaqa_llama8b,QA,4,1.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,0.96
spilled_triviaqa_llama8b,QA,4,1.0,flat_1.0,group_median,14,0.9206666666666666,0.942,1.02
spilled_triviaqa_llama8b,QA,4,1.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.02
spilled_triviaqa_llama8b,QA,4,10.0,anneal_10_1e-2,group_median,14,0.9206666666666666,0.942,0.99
spilled_triviaqa_llama8b,QA,4,10.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,0.99
spilled_triviaqa_llama8b,QA,4,10.0,flat_1.0,group_median,14,0.9206666666666666,0.942,1.04
spilled_triviaqa_llama8b,QA,4,10.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.04
spilled_triviaqa_llama8b,QA,4,100.0,anneal_10_1e-2,group_median,14,0.9206666666666666,0.942,1.0
spilled_triviaqa_llama8b,QA,4,100.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,1.0
spilled_triviaqa_llama8b,QA,4,100.0,flat_1.0,group_median,14,0.9206666666666666,0.942,0.98
spilled_triviaqa_llama8b,QA,4,100.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,0.98
spilled_triviaqa_llama8b,QA,5,0.1,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,1.05
spilled_triviaqa_llama8b,QA,5,0.1,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,1.05
spilled_triviaqa_llama8b,QA,5,0.1,flat_1.0,group_median,17,0.9339999999999999,0.942,1.0
spilled_triviaqa_llama8b,QA,5,0.1,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.0
spilled_triviaqa_llama8b,QA,5,1.0,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,1.09
spilled_triviaqa_llama8b,QA,5,1.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,1.09
spilled_triviaqa_llama8b,QA,5,1.0,flat_1.0,group_median,17,0.9339999999999999,0.942,0.94
spilled_triviaqa_llama8b,QA,5,1.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,0.94
spilled_triviaqa_llama8b,QA,5,10.0,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,1.12
spilled_triviaqa_llama8b,QA,5,10.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,1.12
spilled_triviaqa_llama8b,QA,5,10.0,flat_1.0,group_median,17,0.9339999999999999,0.942,0.96
spilled_triviaqa_llama8b,QA,5,10.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,0.96
spilled_triviaqa_llama8b,QA,5,100.0,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,0.96
spilled_triviaqa_llama8b,QA,5,100.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,0.96
spilled_triviaqa_llama8b,QA,5,100.0,flat_1.0,group_median,17,0.9339999999999999,0.942,1.04
spilled_triviaqa_llama8b,QA,5,100.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.04
spilled_triviaqa_llama8b,QA,6,0.1,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,0.97
spilled_triviaqa_llama8b,QA,6,0.1,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,0.97
spilled_triviaqa_llama8b,QA,6,0.1,flat_1.0,group_median,17,0.9339999999999999,0.942,0.97
spilled_triviaqa_llama8b,QA,6,0.1,flat_1.0,per_feature,19,0.9413333333333334,0.942,0.97
spilled_triviaqa_llama8b,QA,6,1.0,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,0.98
spilled_triviaqa_llama8b,QA,6,1.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,0.98
spilled_triviaqa_llama8b,QA,6,1.0,flat_1.0,group_median,17,0.9339999999999999,0.942,1.12
spilled_triviaqa_llama8b,QA,6,1.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.12
spilled_triviaqa_llama8b,QA,6,10.0,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,0.97
spilled_triviaqa_llama8b,QA,6,10.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,0.97
spilled_triviaqa_llama8b,QA,6,10.0,flat_1.0,group_median,17,0.9339999999999999,0.942,0.99
spilled_triviaqa_llama8b,QA,6,10.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,0.99
spilled_triviaqa_llama8b,QA,6,100.0,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,1.28
spilled_triviaqa_llama8b,QA,6,100.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,1.28
spilled_triviaqa_llama8b,QA,6,100.0,flat_1.0,group_median,17,0.9339999999999999,0.942,1.16
spilled_triviaqa_llama8b,QA,6,100.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.16
spilled_triviaqa_llama8b,QA,7,0.1,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,1.06
spilled_triviaqa_llama8b,QA,7,0.1,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,1.06
spilled_triviaqa_llama8b,QA,7,0.1,flat_1.0,group_median,17,0.9339999999999999,0.942,0.98
spilled_triviaqa_llama8b,QA,7,0.1,flat_1.0,per_feature,19,0.9413333333333334,0.942,0.98
spilled_triviaqa_llama8b,QA,7,1.0,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,1.01
spilled_triviaqa_llama8b,QA,7,1.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,1.01
spilled_triviaqa_llama8b,QA,7,1.0,flat_1.0,group_median,17,0.9339999999999999,0.942,0.97
spilled_triviaqa_llama8b,QA,7,1.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,0.97
spilled_triviaqa_llama8b,QA,7,10.0,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,1.0
spilled_triviaqa_llama8b,QA,7,10.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,1.0
spilled_triviaqa_llama8b,QA,7,10.0,flat_1.0,group_median,17,0.9339999999999999,0.942,1.09
spilled_triviaqa_llama8b,QA,7,10.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.09
spilled_triviaqa_llama8b,QA,7,100.0,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,1.79
spilled_triviaqa_llama8b,QA,7,100.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,1.79
spilled_triviaqa_llama8b,QA,7,100.0,flat_1.0,group_median,17,0.9339999999999999,0.942,1.78
spilled_triviaqa_llama8b,QA,7,100.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.78
spilled_triviaqa_llama8b,QA,8,0.1,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,1.01
spilled_triviaqa_llama8b,QA,8,0.1,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,1.01
spilled_triviaqa_llama8b,QA,8,0.1,flat_1.0,group_median,17,0.9339999999999999,0.942,1.02
spilled_triviaqa_llama8b,QA,8,0.1,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.02
spilled_triviaqa_llama8b,QA,8,1.0,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,0.96
spilled_triviaqa_llama8b,QA,8,1.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,0.96
spilled_triviaqa_llama8b,QA,8,1.0,flat_1.0,group_median,17,0.9339999999999999,0.942,1.16
spilled_triviaqa_llama8b,QA,8,1.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.16
spilled_triviaqa_llama8b,QA,8,10.0,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,0.98
spilled_triviaqa_llama8b,QA,8,10.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,0.98
spilled_triviaqa_llama8b,QA,8,10.0,flat_1.0,group_median,17,0.9339999999999999,0.942,0.96
spilled_triviaqa_llama8b,QA,8,10.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,0.96
spilled_triviaqa_llama8b,QA,8,100.0,anneal_10_1e-2,group_median,17,0.9339999999999999,0.942,0.96
spilled_triviaqa_llama8b,QA,8,100.0,anneal_10_1e-2,per_feature,19,0.9413333333333334,0.942,0.96
spilled_triviaqa_llama8b,QA,8,100.0,flat_1.0,group_median,17,0.9339999999999999,0.942,1.01
spilled_triviaqa_llama8b,QA,8,100.0,flat_1.0,per_feature,19,0.9413333333333334,0.942,1.01
trace_gsm8k_llama8b_k10,math,2,0.1,anneal_10_1e-2,group_median,29,0.8068513257575759,0.8092908020421608,0.96
trace_gsm8k_llama8b_k10,math,2,0.1,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,0.96
trace_gsm8k_llama8b_k10,math,2,0.1,flat_1.0,group_median,29,0.8068513257575759,0.8092908020421608,0.94
trace_gsm8k_llama8b_k10,math,2,0.1,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,0.94
trace_gsm8k_llama8b_k10,math,2,1.0,anneal_10_1e-2,group_median,29,0.8068513257575759,0.8092908020421608,0.98
trace_gsm8k_llama8b_k10,math,2,1.0,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,0.98
trace_gsm8k_llama8b_k10,math,2,1.0,flat_1.0,group_median,29,0.8068513257575759,0.8092908020421608,1.02
trace_gsm8k_llama8b_k10,math,2,1.0,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,1.02
trace_gsm8k_llama8b_k10,math,2,10.0,anneal_10_1e-2,group_median,29,0.8068513257575759,0.8092908020421608,0.92
trace_gsm8k_llama8b_k10,math,2,10.0,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,0.92
trace_gsm8k_llama8b_k10,math,2,10.0,flat_1.0,group_median,29,0.8068513257575759,0.8092908020421608,0.97
trace_gsm8k_llama8b_k10,math,2,10.0,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,0.97
trace_gsm8k_llama8b_k10,math,2,100.0,anneal_10_1e-2,group_median,29,0.8068513257575759,0.8092908020421608,0.93
trace_gsm8k_llama8b_k10,math,2,100.0,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,0.93
trace_gsm8k_llama8b_k10,math,2,100.0,flat_1.0,group_median,29,0.8068513257575759,0.8092908020421608,0.94
trace_gsm8k_llama8b_k10,math,2,100.0,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,0.94
trace_gsm8k_llama8b_k10,math,3,0.1,anneal_10_1e-2,group_median,19,0.8118838521080369,0.8092908020421608,1.1
trace_gsm8k_llama8b_k10,math,3,0.1,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,1.1
trace_gsm8k_llama8b_k10,math,3,0.1,flat_1.0,group_median,19,0.8118838521080369,0.8092908020421608,1.13
trace_gsm8k_llama8b_k10,math,3,0.1,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,1.13
trace_gsm8k_llama8b_k10,math,3,1.0,anneal_10_1e-2,group_median,19,0.8118838521080369,0.8092908020421608,1.21
trace_gsm8k_llama8b_k10,math,3,1.0,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,1.21
trace_gsm8k_llama8b_k10,math,3,1.0,flat_1.0,group_median,19,0.8118838521080369,0.8092908020421608,1.06
trace_gsm8k_llama8b_k10,math,3,1.0,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,1.06
trace_gsm8k_llama8b_k10,math,3,10.0,anneal_10_1e-2,group_median,19,0.8118838521080369,0.8092908020421608,1.11
trace_gsm8k_llama8b_k10,math,3,10.0,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,1.11
trace_gsm8k_llama8b_k10,math,3,10.0,flat_1.0,group_median,19,0.8118838521080369,0.8092908020421608,1.86
trace_gsm8k_llama8b_k10,math,3,10.0,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,1.86
trace_gsm8k_llama8b_k10,math,3,100.0,anneal_10_1e-2,group_median,19,0.8118838521080369,0.8092908020421608,1.49
trace_gsm8k_llama8b_k10,math,3,100.0,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,1.49
trace_gsm8k_llama8b_k10,math,3,100.0,flat_1.0,group_median,19,0.8118838521080369,0.8092908020421608,1.01
trace_gsm8k_llama8b_k10,math,3,100.0,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,1.01
trace_gsm8k_llama8b_k10,math,4,0.1,anneal_10_1e-2,group_median,19,0.8118838521080369,0.8092908020421608,1.06
trace_gsm8k_llama8b_k10,math,4,0.1,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,1.06
trace_gsm8k_llama8b_k10,math,4,0.1,flat_1.0,group_median,19,0.8118838521080369,0.8092908020421608,0.98
trace_gsm8k_llama8b_k10,math,4,0.1,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,0.98
trace_gsm8k_llama8b_k10,math,4,1.0,anneal_10_1e-2,group_median,19,0.8118838521080369,0.8092908020421608,0.99
trace_gsm8k_llama8b_k10,math,4,1.0,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,0.99
trace_gsm8k_llama8b_k10,math,4,1.0,flat_1.0,group_median,19,0.8118838521080369,0.8092908020421608,0.98
trace_gsm8k_llama8b_k10,math,4,1.0,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,0.98
trace_gsm8k_llama8b_k10,math,4,10.0,anneal_10_1e-2,group_median,19,0.8118838521080369,0.8092908020421608,1.0
trace_gsm8k_llama8b_k10,math,4,10.0,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,1.0
trace_gsm8k_llama8b_k10,math,4,10.0,flat_1.0,group_median,19,0.8118838521080369,0.8092908020421608,0.98
trace_gsm8k_llama8b_k10,math,4,10.0,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,0.98
trace_gsm8k_llama8b_k10,math,4,100.0,anneal_10_1e-2,group_median,19,0.8118838521080369,0.8092908020421608,0.96
trace_gsm8k_llama8b_k10,math,4,100.0,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,0.96
trace_gsm8k_llama8b_k10,math,4,100.0,flat_1.0,group_median,19,0.8118838521080369,0.8092908020421608,1.12
trace_gsm8k_llama8b_k10,math,4,100.0,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,1.12
trace_gsm8k_llama8b_k10,math,5,0.1,anneal_10_1e-2,group_median,21,0.8124343297101448,0.8092908020421608,1.08
trace_gsm8k_llama8b_k10,math,5,0.1,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,1.08
trace_gsm8k_llama8b_k10,math,5,0.1,flat_1.0,group_median,21,0.8124343297101448,0.8092908020421608,1.02
trace_gsm8k_llama8b_k10,math,5,0.1,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,1.02
trace_gsm8k_llama8b_k10,math,5,1.0,anneal_10_1e-2,group_median,21,0.8124343297101448,0.8092908020421608,1.02
trace_gsm8k_llama8b_k10,math,5,1.0,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,1.02
trace_gsm8k_llama8b_k10,math,5,1.0,flat_1.0,group_median,21,0.8124343297101448,0.8092908020421608,1.01
trace_gsm8k_llama8b_k10,math,5,1.0,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,1.01
trace_gsm8k_llama8b_k10,math,5,10.0,anneal_10_1e-2,group_median,21,0.8124343297101448,0.8092908020421608,1.02
trace_gsm8k_llama8b_k10,math,5,10.0,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,1.02
trace_gsm8k_llama8b_k10,math,5,10.0,flat_1.0,group_median,21,0.8124343297101448,0.8092908020421608,1.07
trace_gsm8k_llama8b_k10,math,5,10.0,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,1.07
trace_gsm8k_llama8b_k10,math,5,100.0,anneal_10_1e-2,group_median,21,0.8124343297101448,0.8092908020421608,1.02
trace_gsm8k_llama8b_k10,math,5,100.0,anneal_10_1e-2,per_feature,20,0.813672389657444,0.8092908020421608,1.02
trace_gsm8k_llama8b_k10,math,5,100.0,flat_1.0,group_median,21,0.8124343297101448,0.8092908020421608,0.96
trace_gsm8k_llama8b_k10,math,5,100.0,flat_1.0,per_feature,20,0.813672389657444,0.8092908020421608,0.96
trace_gsm8k_llama8b_k10,math,6,0.1,anneal_10_1e-2,group_median,21,0.8124343297101448,0.8092908020421608,0.99
