model_id,cell_id,slice_id,row_id,group_id,fold,true_first_error,prediction_step,threshold,true_error_step_length,true_error_length_stratum,selected_step_length
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_7ceeba98333e999e80c17301c3af8c4dac72bc9dcad07256becd8105f655be6f,xgidv2_e25beacfd11b8139869b5aefc9b139beabed6f70d00050f81196ae9de56d0329,3,3,7,0.479449221223627,158,long,15
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_7cf78a5fe051e2d69d64f59072a3e5ec066335d9d28cfdc776513ca100e62181,xgidv2_5bfdb865f793be7223d304efa347a8a7fc530f932cb0e32c97370efd8fd1cacd,1,-1,-1,0.4801330922965181,,CLEAN,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_7d7bce2ce17de0b3f4b00913c3cbdc52db7fb0d4b994ab3c81050f612fbfb408,xgidv2_38ad25832caa56a491e4937e25b46cbb079204b187ea3fab9a94b10f9716da98,2,7,13,0.478070965738475,106,medium,15
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_7d81ff012063e34662d5fd4761c6e7ce2872e1d9b1fc8ccaab6c0c0ca36d4dbb,xgidv2_2ae538d7c53635d585d800e76fb84b229e4cf93cddf46eb31e980c7e80992981,4,3,1,0.4681149031332316,144,long,89
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_7dbb2d2416770cfde7f62f363e7a328aa1afbc27f5ee110b8caad3311dd4bc1f,xgidv2_f270cf97b2f8e0e39b7eed010b75712617a61b4a625ebe0c279eaa6420cf2c36,1,2,3,0.4801330922965181,78,short,45
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_7e5001d81aaf51c776fa45f8229be493be556a34cbed8edd2cfadf331e97f1f6,xgidv2_2b9f18b910374137a83320fc62797d2e2bd6f3f239f244a79b50aff20f6dcabc,1,1,-1,0.4801330922965181,174,long,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_7f0a7207de9f2b26baaf6bafe28f45668ddf4a1187e52e0e3910e309c87c5019,xgidv2_3e3f2f781fac0d759377f7ad2a20476f88e7b8cd3f53e0bdc56963897df0a264,3,-1,-1,0.479449221223627,,CLEAN,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_7fc1a7a498295a80bcaea6aa76e998ccf4676e1ffd2672b73617928da76b3743,xgidv2_96e0c526cf88ca3b831a5c8a75203f61b6b3928c24d05e771befc105bf6068f7,3,6,7,0.479449221223627,211,long,31
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_7fd1b10e19fcde949e13cce551cf806b2356022f232b7351955ee1f673514b52,xgidv2_e731507edd92dc0315964dc6f17ce074cebc58289fee0a0486adf9c9680f05a5,0,5,4,0.47840900923297186,79,short,54
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_803c44c8dceda9a05bb769025668a7c4e7bdd8bb82f5b9e824f11be1ef281557,xgidv2_f00715af9b74b32b5950b785c56e5ee3bbb5b17d4becef001814fc5b29ab1149,3,1,6,0.479449221223627,184,long,102
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8049d6647d6c7a8aa85106cb93ae63ba12ab376617c6afae81e5a18219d49c81,xgidv2_bc734c551c9e04761ee8ab274c8b4229d13cb6c4971a79f26d278c11573d7ea2,0,2,3,0.47840900923297186,205,long,97
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8056354ff37a37a74dc5b155ffdc97cfda1aa485b87817800e20805666e1306a,xgidv2_85a184dbbb6ad3980ad7c69002efc6aa5483b3e38999aa5010f3703675074563,0,-1,-1,0.47840900923297186,,CLEAN,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8091600551f81f636f4ef09462a17af89b7361822a418fe8d8ad84ed0c4a4c7e,xgidv2_0e3df036cb1030329f5823ce756df07eec8502f13d512ea73431d8d4da3e7e51,3,-1,-1,0.479449221223627,,CLEAN,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_80bea82259c520aad6e92ad292311b20eb6232220f2e53a09dbe5066220c388f,xgidv2_eb2874b0f6d369f22fd52b966dcfd0d8226c9e57069d8e33db0c85c755b99888,0,1,5,0.47840900923297186,84,medium,96
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_80d8ff0d73146d975dc847065415c2ec7fb63456abd99699fc6385dde7f0eefa,xgidv2_ff9e5199dbe5d008f9365aca0f669f6c4b72af164983913ebf0a2ec28d646de9,1,0,8,0.4801330922965181,109,medium,109
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_80e2f24c63d44a6be1507cf7f7ec130eee3f4ebe7c29e15ec7ce10b0378eac12,xgidv2_ac62bb4d056a9da770d793edd4647f7bcd41a910e63ebdc548c4e32a47f5fd62,1,2,-1,0.4801330922965181,69,short,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_818993ac074aa88e6ea23fadef6df1fab6962f57cc4b13500968e054196fd4d2,xgidv2_888466e6972edf64846ad6b246d302c6e32b81cf595c9f8a74bd2a1ac83c69d9,1,3,13,0.4801330922965181,80,short,81
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_818a32f91a9d047f2107db31c0db9fa4c23468593fa122e8a7869d4edacdc97f,xgidv2_0d800299f5231bf9850549e01dd4ed3278e2bf52a107d85dcacac26b0c6e9b56,4,1,8,0.4681149031332316,173,long,26
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_821a130b1c38f6f6249096d38b79c10c775a2f7d3c9c5ef9b37ceda04e8d669d,xgidv2_756d5c9b4980033e16b6b58902c6cb066343f777673528274d709d8fde59ca88,4,1,0,0.4681149031332316,299,long,189
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8280eb1fa249aefdb449b4cf91fd72df6f389f9f6188820c9add990ac18699ee,xgidv2_d4aba605edf0e848564ee90bc0e147bcd2a664793b97d3fd4fa7da2599c7ed89,4,3,3,0.4681149031332316,148,long,148
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_82f5bbd5c23d6fb7b2c91c51cef51b824ac2d1acb9fad034ce18a44cd1829696,xgidv2_3fa755d663a7957e64a0959662893664d72ccd38657fe509c6705882d26fcbc0,2,3,-1,0.478070965738475,120,medium,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_83270bed01d261dd9853883aa05648287caa5b884db39b47e1bd064b86844113,xgidv2_5e904185585119030005951123fbbb3a8d336000e7e622ee352a8de19b959c5f,3,8,-1,0.479449221223627,136,long,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_834be50379dbbb3da5b583e5b1bd6cc5d1a816f0a467ebc0b4296835d7c32fa9,xgidv2_6fe1ce587e75ad75538a1164761a5f7d235af2fa3776de037057e097c71f7c98,2,-1,-1,0.478070965738475,,CLEAN,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_838115a8ee17621f246127ed766f163566d4ab80bb0a3b9cdeb3ac762af03baf,xgidv2_607dbf3d9d4612d1f831473775f9c06747b6a96f99f8d3b2fc67039a9dcbcecd,2,3,-1,0.478070965738475,183,long,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_83ec029ea24bc752b55ebf33638708324d0d54e520a9d4d899ee36b35f9434cb,xgidv2_5ba3361793a958cd41fe35e35828fba0cc260bca2470f8119fe180ac18fc71a1,2,3,5,0.478070965738475,104,medium,138
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_83f499d98f76ec3476f73c39a67a125fa57b444be3d41c865a55be67d2f407db,xgidv2_8209b7841359fd9a24ad631f638a749dda74a05878dde3bfdd45b3772feecc52,3,3,2,0.479449221223627,292,long,64
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_83f897f95a0e26be3a07102c53fa51ebe94de4be71e9353a6a88ee055081c45d,xgidv2_185b16265332240510f2811d5d966959388ceaa6b79908e3a5fc3760bfadbc1b,4,2,5,0.4681149031332316,146,long,118
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_841949569aded0d4a38d0559664f562e517e8ff896d2878c5d4f6cef21e95444,xgidv2_c2105c8dc79f6c584f010d5d09d862cb6181e8346fa4a48dd484f47ac4f738f1,0,0,6,0.47840900923297186,132,medium,95
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8482538b6129417f5546c7459392747d642a6dc10af1a0708dcbf158c3f970be,xgidv2_018d5309a91f9d76ecd1e40ac4b8d71e258f0abad447fe76f30af6e2de38bb4e,2,5,5,0.478070965738475,61,short,61
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_84914214368470038f0ce1229b386445bd4207adc9afead2fdee71579de0ed9c,xgidv2_7f9846cd7f696bee33b5fb685b4069e4ae4ca23aa34e1d9d0835a4b5fbda8069,0,-1,3,0.47840900923297186,,CLEAN,7
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_84bf615a5af52745737f12904de7ccd61b66120b0b694a7d16554eb33556367c,xgidv2_25651907b068d8542950998366eb7807e7a188251a9cfb0ae8954b4d59a3892a,0,2,5,0.47840900923297186,180,long,22
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_851d719939f8f8d7ad86ab39fba40691c0eb244845a926ad3fc622c7feecc694,xgidv2_413ff7cc70fe4eb05bc0fc44ba91cf2fb9cb01d65950eb059b4aa42c6b85433b,0,-1,-1,0.47840900923297186,,CLEAN,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8535034ce4e20bc4eaef421e9fa2d0b7ee095c2e0f4ade72f31fc07309c187ec,xgidv2_44d5861cc6560f09788f6c42e31ae6d7fdad71494e89a173897be4c36ed8e229,1,2,3,0.4801330922965181,39,short,71
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_857aae62d4bbea6f06685ff3e77d4d2a30a6b9d533f6bf7906fbc814a2d678f4,xgidv2_5fa426fa6d379cc761b7edaaf68169674234a6522645bfa21515685070ea95cc,4,-1,-1,0.4681149031332316,,CLEAN,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_86a015168e248dc55ad5075fde0e72225243fe957664003188696d50e9365144,xgidv2_41d5a1f0005c1c2d3698750f7760878e35da7c1aeaa3a24dc08a725f393023b4,3,2,6,0.479449221223627,155,long,54
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_86dd128ef6fd7db2c69874501493fc529aba45c48e673b735b0724cbe824efec,xgidv2_22de59c3afd425731f7e085dceb23cb93b36f413bda023f5f26832b57dc6c94a,1,0,-1,0.4801330922965181,197,long,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8712977c7347a510363525f2d31e3aa17608a3d333f70db4a82a751fa957c90f,xgidv2_c2241738003bf75a16fd25277430f49a40bcab9bd722f3128227232e2f1e901d,2,-1,-1,0.478070965738475,,CLEAN,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8797eea9a5df2a34f1b8b2152f92f8e7683d299520c395a745dbb5c310fc5346,xgidv2_e26ab00793c62c4d855cc3bf77ffeab3ae928a834befa17a7731c7f1f7ddb893,3,-1,-1,0.479449221223627,,CLEAN,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8882118c26e5d9d2c5150da73c066184ad30078f9ab948e2eb44fead350887b1,xgidv2_2d104d008a8c02ba0deae0d44f91acf588488f523727b3791f7f3521379642cc,3,3,4,0.479449221223627,91,medium,86
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_889a1f2fe19874964a483c508665f89243cc6fedda0f6d14ed9faaad054bd82d,xgidv2_efe65822af25d3c1accbfe9d3764db3d240e830b990dff31028d704c9548bf51,0,0,0,0.47840900923297186,182,long,182
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_88c85e90c9b6e950288e3d7e50c4b81258e4ff189a62cc6646eb6a915e0edcd9,xgidv2_ca0e8172ee20aa8f7f354402e0e116b7d3d43f5e97b905396565c28c79064cb8,0,1,-1,0.47840900923297186,303,long,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_896821871e2e6f57e37a712b2b20c02cb5cb18db783213c8778d3c4a35c9c806,xgidv2_254078c7b69e3627d77d3a960a7458d0c82fb1bc8c36729897d17985cc398ec7,1,2,5,0.4801330922965181,61,short,13
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8a17f1947448a09f8696a2b55c070e69453097572ef37775e61f934e3a6cab7c,xgidv2_331800f301861413fe69668237896b6ee4b95c73109281e857848cead3b7af8f,1,1,6,0.4801330922965181,312,long,290
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8a3b9388387a40608fee4df2d8c2afe167c033835d400a9fb412f2403ed25c8a,xgidv2_3b8695e11af1cb3eb19b85fb5b830c1722d48fdcb32fc0c964a943db4084ee0b,0,-1,-1,0.47840900923297186,,CLEAN,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8a4d58510701f215220db8773431092a9dd8bf029129a3f8679311a056e1d656,xgidv2_30cde29784db0431c5eca38f502978634da181152bef8de845e80cf3ae39d3f8,1,1,-1,0.4801330922965181,242,long,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8a8b7ede8669c94750398397c3c70e5e545353193798e34b9ebeed87c218e09d,xgidv2_38843a8869e5bcd45fa67d461fc1fe29352da97fc27875793ab0cec10c314c12,1,0,2,0.4801330922965181,224,long,71
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8a94855d29625a7d59a79100f9d450abaefcb59b93bbbebe12abff4c80b3556c,xgidv2_496c12cc9d560e61093af11c69ee322b513273cbec13d32ac6e73cdb26d35992,4,4,-1,0.4681149031332316,275,long,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8a98afa5789eac4f6e22f7f756687b97e589bca9435ccc51a64576b53e95993c,xgidv2_547ed10a494e0c36dd4972224ff3b115ebe7453096cb95889bf458746f114102,1,2,9,0.4801330922965181,137,long,56
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8aabd9d3fff58efb81de81db1e3b1d4ba06c5a773ce08441ee3a675a1f79409d,xgidv2_1c1960194a2701662b2dacc448990205a8cb10cf98f377acb3f62af5634b63e6,0,1,2,0.47840900923297186,85,medium,102
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8b66a4b4c8dde2dca3a0aab0503db1cad680ff87262ad70fc564a8a11642be0e,xgidv2_15f0af7a8ea8fb7a296b2e7bd038941bb983984ec37672fdee51055559446479,3,1,3,0.479449221223627,200,long,39
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8b828d16abb568af451dbd566a7f320278b14660106c561b7beeea1e0c5d254a,xgidv2_5b1ef801dd7864402b6703f47bb0d8b7ccbf62515e10ba006d05ad1f9e680218,3,-1,2,0.479449221223627,,CLEAN,43
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8b9f71bfaa0dbd6e2d35a9244a4143177df18b8a24dacdd26ee668f41e44eb6a,xgidv2_ac42dcafadff6a1e0fcdef8bf5f08dda01b26ef426edd0692b2fa746ae9e68e8,4,1,4,0.4681149031332316,78,short,187
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8c233105a89923b240b9cda77a666366b8024352c6730fc0e80b44d9423d3b88,xgidv2_582eaaa09f458a844021291155914f9c9494570a32f87c1e8add972129185998,1,1,1,0.4801330922965181,49,short,49
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8cd24e835c66100b57a4a0c08ea1a956b4926072dc74a90beab50bd04313ca09,xgidv2_b151f97bf1c0bcd874339dc921009d016e631c7bbb230179b4c44a2a99adbf28,0,6,3,0.47840900923297186,132,medium,84
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8d1b6bc9e2bf8d674a9c66bd8d6ae203ca7c6de06e665e6e55f8a09e2765c7b6,xgidv2_9e8325376ef1653a611c303f97afc693abe06677b38abd7cdb1d915d55174ee9,2,5,8,0.478070965738475,39,short,82
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8d20d5f8a2a4bd69db4d186fae12eea23ac11ce53e880645481b3fb1fdc535ba,xgidv2_feefcf9d79a89ab51e11365288d9bbe97f8ac2a62525d1f51338aaa43eca7839,0,2,2,0.47840900923297186,45,short,45
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8d50b5cb09996f681ffd7454d6a24590456b17f5e4356c8382d52bb6f6bdea94,xgidv2_0dbf524e9bd48f150204ca3fccfbad21a33d86561f6fe2a5b7f95e18e21fd858,1,-1,-1,0.4801330922965181,,CLEAN,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8d638c82d4682236187858b6c263788d6c94eeb7d29222d9995d74f5608b488e,xgidv2_122e486a26b37a1720135e0f4fa00eaf26bb4b9aae965ec1fc893955bfba9550,3,1,1,0.479449221223627,65,short,65
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8dda589ae9fd0a4b6971db1cf00bf649a40a72e40d7a381c6ab61d7aa9fba583,xgidv2_e685a9a052336bad5743a9ef1ace4315d7d694bec9da00059935ac00a9aad98b,3,2,1,0.479449221223627,108,medium,42
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8de5c6341c4fad8c5bd64edd35e5f951157a77ee092515dd3f5a1eb22a776431,xgidv2_af900d3036b1c33ef2b798421d1a01be51b08f9a78f1e5f8e25ac5a88c1edd94,0,1,3,0.47840900923297186,358,long,112
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8df825189187c282fadd230a0053fb5e5918c440c90bb63173c5fda4e86a6bfd,xgidv2_cb019d2ed5d509ca25905b56d2025c47af00f430144bf45200097b2f4bc15aa0,1,2,5,0.4801330922965181,108,medium,152
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8e1508af912d8fe624e050d22d2c8c8057a17f2e10fab4b5ff281c04aebcdd34,xgidv2_70b8c913395460d770b2407add5ebdf1c22ecb757838fd043bf9fab8c89671b3,4,1,2,0.4681149031332316,140,long,188
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8e4f382baa6a30599563f6b3ed9fd5b9c913dabed1810412384880e7b4543d18,xgidv2_987443902070bf1c16aa8472a7099a35186bbe322e27f9fe1556d2c626bf25a9,1,0,2,0.4801330922965181,167,long,46
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8e720887d94d401bb28222dd3a3915960f6971141b8e55088dbe86adbc60fb99,xgidv2_27426fab828ae48ce6c4fdc46ff0d0e07424af1985a5ba08d25560112b551da4,0,5,-1,0.47840900923297186,231,long,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8eb94fa94e164924d09dcef1335eb44fc33fcc6b42f5b0c53d27add94e782420,xgidv2_ca965a8a75cbaa4cf45a577c666536c09eac12cdb297c41a7c821308cf730971,3,-1,-1,0.479449221223627,,CLEAN,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8f4a383666e569327317c08f2be1f79e8c54c6bb3ca0c953724d1d660938e936,xgidv2_8080b1b91b1510deae9451b91391d2a8416764ffdb7cc5dc8fbe3133cf31d36a,4,7,1,0.4681149031332316,243,long,32
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8f50b2bf844c303c1a2f5a1f37d7544ad1b9e535802b51d3c1460fda83ef4de6,xgidv2_18324f1f78fd057c4a679d49efe7277d33ae6cdb13a8b3a09ba80a435d66bf9e,2,1,8,0.478070965738475,50,short,16
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8f80a7939c7abf24eb5848d33aefc7aaa76c2a98db4abb3feb411982a83b6425,xgidv2_116e2b1fb43ac5f886af7e4e956b038ffedbd3c0fc666ee75b5126c0000e02af,2,7,8,0.478070965738475,88,medium,110
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8f83922eea4a48924a43cfcc385819d628b6896ee628f83edc4021b8df79d85a,xgidv2_88922b43f600d998fdf387b48e8a623eee4c6ee4c7b3ff471ff770236c69a21a,2,2,2,0.478070965738475,47,short,47
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8fd37f445e7ffa980d89e964a164f59b4b9ce73385dfa0b8f26b73e06309fbd2,xgidv2_09d912a6b504117db169701300cd67fa5dcbfab6d195ce3bcc203cb60c3060c7,0,2,5,0.47840900923297186,59,short,81
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8fd3e5ddfffd614993b15febaf710e62713ece1a60f31fa01365aa35785cb708,xgidv2_7427ffe0eb54ded017c23d65c0ef54c8f4536cf5c997cb652b4a023bf6448a76,2,3,7,0.478070965738475,56,short,77
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_8fe1c62812cd156000cb830455fba49aa3c4943716060a5321a3e712f15e7f4e,xgidv2_fb962ff06c49bef3cb6d9828fff218ff68762f9ba59f2b31d266f76859db0fc6,2,-1,-1,0.478070965738475,,CLEAN,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_901b4ec6e1750ad2e3e78a95e12643650a260dbdb5f15eda857af9114daad1c5,xgidv2_c1eb90d8288d25fc336ab6cf04767db6e7ceb24b4029cb26364004c7bfc5bb11,2,2,6,0.478070965738475,52,short,40
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_915e239dc2f444bfc4c6cd283ac25128d2869ccf66df4349b510ebd3837d765a,xgidv2_e8e5cc101cd554ae8024e0e66122a440006fd570118bab4a29082b451248e437,2,-1,24,0.478070965738475,,CLEAN,65
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_91611b6d7be7d42b11e8208255f90a632bff862a2e039962844e4d12eb0b5e89,xgidv2_806df73e86e193234314275a6b6840899d27c73dd260ad6cb32c7ed09cd9a36f,2,-1,3,0.478070965738475,,CLEAN,146
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_917d1041b3a178533eb9c68921b9546bd642a68a14e4989a1aea61c40f262502,xgidv2_4756c8acb1e080ca8e970dc0d210f19113659cf531e73fba0b0654c80714fea0,3,1,-1,0.479449221223627,177,long,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_918a8cca6fb2d9bc8684b871b526c6fe304823508a8ebd9d21aefddac800f6ae,xgidv2_58df58a09e545907a85d3063411e5f77aa3dcf60bfd2124a988b6559679353f2,0,3,-1,0.47840900923297186,87,medium,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_919309685b8683ce82e2d91b9681fc7e3af23c2caae0d39441dfa030ddb6399c,xgidv2_cab69e4478550230276bb048309c71af385eee4ca115bc370917a962514bf69c,4,1,1,0.4681149031332316,203,long,203
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_91bb4d33c3f070974c530e709e64977ceb4768a639b9d89d9666f2d956fc6d9f,xgidv2_ca73092bf95b3f6d14cdee02ec539dd15ec45b69cdf11e97640e5c60a54d2f61,2,5,5,0.478070965738475,110,medium,110
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_925d3ee9df5a95772d8c1a4ceb0ce131c6b8ab34cef99f75b6ff1a2c14d39e7e,xgidv2_efb9bebb610fcf112f6d55faa2e0b5c9de78d5c18d5302172f92183e5be69845,4,2,4,0.4681149031332316,105,medium,75
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_9281535805bbb4d956495b36f8b5f57ef0f4e6e2f8447137df88b0ed2e908589,xgidv2_d580ae3783523862bff7d8f304feac981a2ce69000228464087c54abe76c1497,1,3,2,0.4801330922965181,257,long,151
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_92837fdc83357404b201500019f1edcae972aacbdc9eea73f335041af98303df,xgidv2_aac26ce5d9d65129c3669a6b4cd8368274bd428c2ff5ed33001348891bd14187,1,4,17,0.4801330922965181,122,medium,2
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_92ce8f86169780bef7667df919f866e2dd8870bca0416e03c9f63d27c737213f,xgidv2_ad57f10441c9861cfcc576eb7a0a941f737d23eced0c0cef179ca631339f3c05,1,4,5,0.4801330922965181,136,long,94
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_935ba78d384dbf82de77b9b5c3b87de2e2eebc0d459e57c9f85035e55f7610bf,xgidv2_20b491c76e650df621736ca83c6f332eb85d4facfb8ffef59f021faa1991ce91,0,1,-1,0.47840900923297186,100,medium,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_937724bcc07a16ea2b9985d8436650b54fe495dd701c9ab659c55f19b284232c,xgidv2_1dc0de7b2967270c7a26a2e8bb68cb5ac787f53decb1c6bf31c3a4057e2fa231,0,2,6,0.47840900923297186,130,medium,69
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_93b6adb19de3120babc2fb9ada844054b9edc7436e97b790675b199832c75b22,xgidv2_a92a6b5d52e72d0bad5815da67b10dd13f49dba30dc02ed2f9da936139a3c29d,2,2,4,0.478070965738475,74,short,44
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_93fc2ff219439640fec499e03a9af49fa65edca960ab7e5ae5d96310e8e184e1,xgidv2_e4cf908f333b6b1856a9ee4e4fb5759fe0fa94a7ac24b16c86e3d3ef9f694e26,2,4,16,0.478070965738475,39,short,48
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_9421f3bf64914becc5abb5b7986cddd1f78ba976e118f4dc1bf3386c85ed341e,xgidv2_0db611789f632d1d1ce5767a34751bacde28d7fe1b737e1085b4ce5d84ff773a,3,0,1,0.479449221223627,113,medium,102
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_94676a52bfd16640e948f7c3ba216198d95c5cd3fd3aa0d440eab5ca3df4f6ee,xgidv2_65bd1fe979d8dc8ff1dbd096625e82e23d23cdbccc6916a46028d751c161d206,0,-1,4,0.47840900923297186,,CLEAN,93
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_94d0cdc2365e572664756e01e6e1520572fbb8d5440cc413d43598801b9d13c4,xgidv2_b4a9bc8df13336a36598b3ed4bc46ae2029a2dc92e8cc7dda5e08fb6bbed0a03,1,1,-1,0.4801330922965181,108,medium,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_94f1dcb77f47d0c993ada5662f3586692ce0d427bd2a00540fa5369f950a1bff,xgidv2_c18cf54edb13d851b9952277620542f174a4d767dd7f7a06f3de3c0950366569,1,2,-1,0.4801330922965181,86,medium,
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_94fa5bf91f89d369c800392c9c685d52c52564305afece25ba188782f08c317f,xgidv2_48344dc36d6cf9ddcf2e8ccf58998316f967917385830065a3c7f8c90107b613,2,6,2,0.478070965738475,37,short,184
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_95630e79f131a9e055d3235de7d0a931c006aff93d19f1cf65d64b99a3f5162a,xgidv2_bf266b391f507e1877479d2313b293db11a661bb3986b14735da66ff2cb9fe65,0,-1,2,0.47840900923297186,,CLEAN,45
qwen3_8b,processbench_omnimath_qwen3_8b,omnimath,xridv2_960762d14ee6cfcc34c5c0ebfd99aed46294bf26fe40ccb50fafe7cf141b88bd,xgidv2_0b3034323ace1024e8270d11d3f33310a3c4930fd69a44d6a2aaee90841c63af,4,1,-1,0.4681149031332316,168,long,
