calibration_hash,cell_id,ever_warning,family,first_warning_budget,fold,group_id,label,method_id,population_id,row_id,target,threshold
dee04b6a577bd31e42ad86f62f0e846060cd5559700985d341835a2aaccbbd03,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,1,processbench@e8024636bcab::omnimath::omnimath-807,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-807,fpr_05,3.120579755796829
dee04b6a577bd31e42ad86f62f0e846060cd5559700985d341835a2aaccbbd03,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,1,processbench@e8024636bcab::omnimath::omnimath-808,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-808,fpr_05,3.120579755796829
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-810,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-810,fpr_05,5.640830324881521
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-812,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-812,fpr_05,5.640830324881521
750a0acd3e569a539c0c3b20398d53cf85e7f8a863da3b86c9a3cd625245329b,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,4,processbench@e8024636bcab::omnimath::omnimath-815,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-815,fpr_05,5.19239573496258
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-817,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-817,fpr_05,5.640830324881521
dee04b6a577bd31e42ad86f62f0e846060cd5559700985d341835a2aaccbbd03,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,1,processbench@e8024636bcab::omnimath::omnimath-818,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-818,fpr_05,3.120579755796829
dee04b6a577bd31e42ad86f62f0e846060cd5559700985d341835a2aaccbbd03,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,1,processbench@e8024636bcab::omnimath::omnimath-82,1,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-82,fpr_05,3.120579755796829
9f4360cd51b62b96573ded268ab853194adf671cbfc664290d5616ea901c22c1,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,2,processbench@e8024636bcab::omnimath::omnimath-821,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-821,fpr_05,6.047399487843122
750a0acd3e569a539c0c3b20398d53cf85e7f8a863da3b86c9a3cd625245329b,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,4,processbench@e8024636bcab::omnimath::omnimath-824,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-824,fpr_05,5.19239573496258
dee04b6a577bd31e42ad86f62f0e846060cd5559700985d341835a2aaccbbd03,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,1,processbench@e8024636bcab::omnimath::omnimath-825,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-825,fpr_05,3.120579755796829
17e338d2e5dbada021d785e11cf5b1c808d613de5564262bde4af2c5b2735f48,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,0,processbench@e8024636bcab::omnimath::omnimath-826,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-826,fpr_05,5.640830324881521
17e338d2e5dbada021d785e11cf5b1c808d613de5564262bde4af2c5b2735f48,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,0,processbench@e8024636bcab::omnimath::omnimath-830,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-830,fpr_05,5.640830324881521
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-832,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-832,fpr_05,5.640830324881521
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-840,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-840,fpr_05,5.640830324881521
9f4360cd51b62b96573ded268ab853194adf671cbfc664290d5616ea901c22c1,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,2,processbench@e8024636bcab::omnimath::omnimath-841,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-841,fpr_05,6.047399487843122
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-843,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-843,fpr_05,5.640830324881521
750a0acd3e569a539c0c3b20398d53cf85e7f8a863da3b86c9a3cd625245329b,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,4,processbench@e8024636bcab::omnimath::omnimath-845,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-845,fpr_05,5.19239573496258
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-846,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-846,fpr_05,5.640830324881521
9f4360cd51b62b96573ded268ab853194adf671cbfc664290d5616ea901c22c1,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,2,processbench@e8024636bcab::omnimath::omnimath-855,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-855,fpr_05,6.047399487843122
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-862,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-862,fpr_05,5.640830324881521
17e338d2e5dbada021d785e11cf5b1c808d613de5564262bde4af2c5b2735f48,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,0,processbench@e8024636bcab::omnimath::omnimath-871,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-871,fpr_05,5.640830324881521
9f4360cd51b62b96573ded268ab853194adf671cbfc664290d5616ea901c22c1,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,2,processbench@e8024636bcab::omnimath::omnimath-876,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-876,fpr_05,6.047399487843122
9f4360cd51b62b96573ded268ab853194adf671cbfc664290d5616ea901c22c1,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,2,processbench@e8024636bcab::omnimath::omnimath-879,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-879,fpr_05,6.047399487843122
dee04b6a577bd31e42ad86f62f0e846060cd5559700985d341835a2aaccbbd03,processbench@e8024636bcab::llama31_8b::omnimath,true,omnimath,16,1,processbench@e8024636bcab::omnimath::omnimath-88,1,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-88,fpr_05,3.120579755796829
dee04b6a577bd31e42ad86f62f0e846060cd5559700985d341835a2aaccbbd03,processbench@e8024636bcab::llama31_8b::omnimath,true,omnimath,16,1,processbench@e8024636bcab::omnimath::omnimath-884,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-884,fpr_05,3.120579755796829
750a0acd3e569a539c0c3b20398d53cf85e7f8a863da3b86c9a3cd625245329b,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,4,processbench@e8024636bcab::omnimath::omnimath-885,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-885,fpr_05,5.19239573496258
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-890,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-890,fpr_05,5.640830324881521
dee04b6a577bd31e42ad86f62f0e846060cd5559700985d341835a2aaccbbd03,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,1,processbench@e8024636bcab::omnimath::omnimath-891,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-891,fpr_05,3.120579755796829
17e338d2e5dbada021d785e11cf5b1c808d613de5564262bde4af2c5b2735f48,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,0,processbench@e8024636bcab::omnimath::omnimath-892,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-892,fpr_05,5.640830324881521
17e338d2e5dbada021d785e11cf5b1c808d613de5564262bde4af2c5b2735f48,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,0,processbench@e8024636bcab::omnimath::omnimath-893,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-893,fpr_05,5.640830324881521
750a0acd3e569a539c0c3b20398d53cf85e7f8a863da3b86c9a3cd625245329b,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,4,processbench@e8024636bcab::omnimath::omnimath-896,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-896,fpr_05,5.19239573496258
17e338d2e5dbada021d785e11cf5b1c808d613de5564262bde4af2c5b2735f48,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,0,processbench@e8024636bcab::omnimath::omnimath-897,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-897,fpr_05,5.640830324881521
9f4360cd51b62b96573ded268ab853194adf671cbfc664290d5616ea901c22c1,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,2,processbench@e8024636bcab::omnimath::omnimath-898,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-898,fpr_05,6.047399487843122
dee04b6a577bd31e42ad86f62f0e846060cd5559700985d341835a2aaccbbd03,processbench@e8024636bcab::llama31_8b::omnimath,true,omnimath,16,1,processbench@e8024636bcab::omnimath::omnimath-899,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-899,fpr_05,3.120579755796829
9f4360cd51b62b96573ded268ab853194adf671cbfc664290d5616ea901c22c1,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,2,processbench@e8024636bcab::omnimath::omnimath-9,1,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-9,fpr_05,6.047399487843122
17e338d2e5dbada021d785e11cf5b1c808d613de5564262bde4af2c5b2735f48,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,0,processbench@e8024636bcab::omnimath::omnimath-90,1,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-90,fpr_05,5.640830324881521
dee04b6a577bd31e42ad86f62f0e846060cd5559700985d341835a2aaccbbd03,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,1,processbench@e8024636bcab::omnimath::omnimath-901,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-901,fpr_05,3.120579755796829
9f4360cd51b62b96573ded268ab853194adf671cbfc664290d5616ea901c22c1,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,2,processbench@e8024636bcab::omnimath::omnimath-903,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-903,fpr_05,6.047399487843122
750a0acd3e569a539c0c3b20398d53cf85e7f8a863da3b86c9a3cd625245329b,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,4,processbench@e8024636bcab::omnimath::omnimath-905,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-905,fpr_05,5.19239573496258
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-906,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-906,fpr_05,5.640830324881521
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-908,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-908,fpr_05,5.640830324881521
17e338d2e5dbada021d785e11cf5b1c808d613de5564262bde4af2c5b2735f48,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,0,processbench@e8024636bcab::omnimath::omnimath-910,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-910,fpr_05,5.640830324881521
17e338d2e5dbada021d785e11cf5b1c808d613de5564262bde4af2c5b2735f48,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,0,processbench@e8024636bcab::omnimath::omnimath-914,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-914,fpr_05,5.640830324881521
750a0acd3e569a539c0c3b20398d53cf85e7f8a863da3b86c9a3cd625245329b,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,4,processbench@e8024636bcab::omnimath::omnimath-917,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-917,fpr_05,5.19239573496258
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-918,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-918,fpr_05,5.640830324881521
17e338d2e5dbada021d785e11cf5b1c808d613de5564262bde4af2c5b2735f48,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,0,processbench@e8024636bcab::omnimath::omnimath-92,1,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-92,fpr_05,5.640830324881521
17e338d2e5dbada021d785e11cf5b1c808d613de5564262bde4af2c5b2735f48,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,0,processbench@e8024636bcab::omnimath::omnimath-920,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-920,fpr_05,5.640830324881521
9f4360cd51b62b96573ded268ab853194adf671cbfc664290d5616ea901c22c1,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,2,processbench@e8024636bcab::omnimath::omnimath-921,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-921,fpr_05,6.047399487843122
750a0acd3e569a539c0c3b20398d53cf85e7f8a863da3b86c9a3cd625245329b,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,4,processbench@e8024636bcab::omnimath::omnimath-922,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-922,fpr_05,5.19239573496258
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-923,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-923,fpr_05,5.640830324881521
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-926,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-926,fpr_05,5.640830324881521
750a0acd3e569a539c0c3b20398d53cf85e7f8a863da3b86c9a3cd625245329b,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,4,processbench@e8024636bcab::omnimath::omnimath-930,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-930,fpr_05,5.19239573496258
17e338d2e5dbada021d785e11cf5b1c808d613de5564262bde4af2c5b2735f48,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,0,processbench@e8024636bcab::omnimath::omnimath-931,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-931,fpr_05,5.640830324881521
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-932,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-932,fpr_05,5.640830324881521
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-938,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-938,fpr_05,5.640830324881521
17e338d2e5dbada021d785e11cf5b1c808d613de5564262bde4af2c5b2735f48,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,0,processbench@e8024636bcab::omnimath::omnimath-94,1,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-94,fpr_05,5.640830324881521
dee04b6a577bd31e42ad86f62f0e846060cd5559700985d341835a2aaccbbd03,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,1,processbench@e8024636bcab::omnimath::omnimath-940,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-940,fpr_05,3.120579755796829
750a0acd3e569a539c0c3b20398d53cf85e7f8a863da3b86c9a3cd625245329b,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,4,processbench@e8024636bcab::omnimath::omnimath-941,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-941,fpr_05,5.19239573496258
de855cdaebe36425d39e2f2886e9105f66c81ca013cf0369d91815067550dd88,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,3,processbench@e8024636bcab::omnimath::omnimath-943,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-943,fpr_05,5.640830324881521
dee04b6a577bd31e42ad86f62f0e846060cd5559700985d341835a2aaccbbd03,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,1,processbench@e8024636bcab::omnimath::omnimath-949,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-949,fpr_05,3.120579755796829
750a0acd3e569a539c0c3b20398d53cf85e7f8a863da3b86c9a3cd625245329b,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,4,processbench@e8024636bcab::omnimath::omnimath-95,1,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-95,fpr_05,5.19239573496258
17e338d2e5dbada021d785e11cf5b1c808d613de5564262bde4af2c5b2735f48,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,0,processbench@e8024636bcab::omnimath::omnimath-951,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-951,fpr_05,5.640830324881521
750a0acd3e569a539c0c3b20398d53cf85e7f8a863da3b86c9a3cd625245329b,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,4,processbench@e8024636bcab::omnimath::omnimath-956,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-956,fpr_05,5.19239573496258
dee04b6a577bd31e42ad86f62f0e846060cd5559700985d341835a2aaccbbd03,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,1,processbench@e8024636bcab::omnimath::omnimath-96,1,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-96,fpr_05,3.120579755796829
750a0acd3e569a539c0c3b20398d53cf85e7f8a863da3b86c9a3cd625245329b,processbench@e8024636bcab::llama31_8b::omnimath,true,omnimath,16,4,processbench@e8024636bcab::omnimath::omnimath-961,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-961,fpr_05,5.19239573496258
9f4360cd51b62b96573ded268ab853194adf671cbfc664290d5616ea901c22c1,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,2,processbench@e8024636bcab::omnimath::omnimath-962,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-962,fpr_05,6.047399487843122
dee04b6a577bd31e42ad86f62f0e846060cd5559700985d341835a2aaccbbd03,processbench@e8024636bcab::llama31_8b::omnimath,false,omnimath,,1,processbench@e8024636bcab::omnimath::omnimath-965,0,step272_two_head_global_local_w0p50_peak,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,processbench@e8024636bcab::omnimath::omnimath-965,fpr_05,3.120579755796829
