access_tier,answer_process_stratum,candidate,detector,error_position_quartile,family,length_stratum,locator,model,prediction,reducer,score,target,task,trace_length,unit
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,1,llama31_8b,-1,step_max_token_argmax,-0.26059248439488364,-1,local,1200,olympiadbench-509
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,long,4,llama31_8b,4,step_max_token_argmax,0.424024388151458,3,local,889,olympiadbench-52
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,9,llama31_8b,-1,step_max_token_argmax,-0.5964475813789982,-1,local,588,olympiadbench-520
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,1,llama31_8b,-1,step_max_token_argmax,-0.6179136494074575,-1,local,631,olympiadbench-521
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,1,llama31_8b,1,step_max_token_argmax,-0.08327726390470391,-1,local,422,olympiadbench-523
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,long,3,llama31_8b,3,step_max_token_argmax,0.5992736612473564,2,local,859,olympiadbench-524
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.1474785364086665,-1,local,391,olympiadbench-529
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,long,5,llama31_8b,5,step_max_token_argmax,0.10810636126350906,1,local,932,olympiadbench-530
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,2,llama31_8b,2,step_max_token_argmax,0.2160849878833888,-1,local,387,olympiadbench-532
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,4,llama31_8b,-1,step_max_token_argmax,-0.4384103354355627,-1,local,483,olympiadbench-533
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,short,7,llama31_8b,7,step_max_token_argmax,1.0228820074638922,2,local,567,olympiadbench-539
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,3,llama31_8b,3,step_max_token_argmax,0.240940226763995,-1,local,523,olympiadbench-542
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.6951616399809996,-1,local,303,olympiadbench-547
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,1,llama31_8b,1,step_max_token_argmax,0.5768036016396696,-1,local,726,olympiadbench-553
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,0,llama31_8b,-1,step_max_token_argmax,-0.38205730413646644,-1,local,382,olympiadbench-555
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,medium,0,llama31_8b,0,step_max_token_argmax,0.27591515987938536,5,local,651,olympiadbench-569
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,4,llama31_8b,4,step_max_token_argmax,0.4101719588399074,-1,local,667,olympiadbench-570
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,0,llama31_8b,-1,step_max_token_argmax,-0.5627543556164134,-1,local,385,olympiadbench-573
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,2,llama31_8b,2,step_max_token_argmax,0.2285727236156204,-1,local,614,olympiadbench-575
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,medium,3,llama31_8b,3,step_max_token_argmax,0.30506145488017766,3,local,663,olympiadbench-58
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.2157034868954109,-1,local,503,olympiadbench-581
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,medium,4,llama31_8b,-1,step_max_token_argmax,-0.14308723252619285,2,local,739,olympiadbench-587
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,0,llama31_8b,0,step_max_token_argmax,-0.04634591481591205,-1,local,682,olympiadbench-589
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,short,2,llama31_8b,2,step_max_token_argmax,0.15059481170619432,2,local,537,olympiadbench-59
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,0,llama31_8b,-1,step_max_token_argmax,-0.19578856286366844,-1,local,1301,olympiadbench-602
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,7,llama31_8b,-1,step_max_token_argmax,-0.5660605492224542,-1,local,570,olympiadbench-604
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,short,3,llama31_8b,-1,step_max_token_argmax,-0.3910906898720379,4,local,266,olympiadbench-606
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,long,1,llama31_8b,1,step_max_token_argmax,0.006051775045647731,2,local,1024,olympiadbench-608
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,3,llama31_8b,-1,step_max_token_argmax,-0.5916664659658776,-1,local,529,olympiadbench-615
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,medium,2,llama31_8b,2,step_max_token_argmax,0.3896973002529641,7,local,770,olympiadbench-617
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,1,llama31_8b,1,step_max_token_argmax,-0.027219468934978668,-1,local,498,olympiadbench-627
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,5,llama31_8b,5,step_max_token_argmax,0.346723092067723,-1,local,752,olympiadbench-628
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,0,llama31_8b,-1,step_max_token_argmax,-0.5316145753403476,-1,local,947,olympiadbench-630
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,1,llama31_8b,1,step_max_token_argmax,-0.10514754081386606,-1,local,304,olympiadbench-644
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,long,2,llama31_8b,2,step_max_token_argmax,0.17051620933630193,1,local,1319,olympiadbench-650
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,medium,6,llama31_8b,6,step_max_token_argmax,0.4499445388699568,5,local,809,olympiadbench-658
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,1,llama31_8b,-1,step_max_token_argmax,-0.5676771230008358,-1,local,1051,olympiadbench-666
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,1,llama31_8b,1,step_max_token_argmax,0.005043782226238018,-1,local,804,olympiadbench-668
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,3,llama31_8b,-1,step_max_token_argmax,-0.12795315019212047,-1,local,1423,olympiadbench-669
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,short,5,llama31_8b,5,step_max_token_argmax,0.08258413458190533,5,local,485,olympiadbench-673
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,long,7,llama31_8b,7,step_max_token_argmax,-0.08869416120553578,2,local,889,olympiadbench-674
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,0,llama31_8b,-1,step_max_token_argmax,-0.6206802711499253,-1,local,818,olympiadbench-675
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,1,llama31_8b,1,step_max_token_argmax,-0.011252642445130238,-1,local,450,olympiadbench-678
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,short,1,llama31_8b,1,step_max_token_argmax,0.7891325190945851,2,local,520,olympiadbench-68
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,1,llama31_8b,-1,step_max_token_argmax,-0.2940462191757889,-1,local,727,olympiadbench-682
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.3683216019574293,-1,local,549,olympiadbench-684
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,long,0,llama31_8b,0,step_max_token_argmax,0.9409137518845431,0,local,904,olympiadbench-688
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,medium,5,llama31_8b,5,step_max_token_argmax,0.03698457478917389,7,local,664,olympiadbench-69
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,medium,6,llama31_8b,6,step_max_token_argmax,0.09262073498444248,1,local,638,olympiadbench-696
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,0,llama31_8b,0,step_max_token_argmax,-0.015266451640633354,-1,local,774,olympiadbench-699
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,12,llama31_8b,-1,step_max_token_argmax,-0.4621306524194476,-1,local,1407,olympiadbench-703
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,2,llama31_8b,-1,step_max_token_argmax,-0.6372450372700529,-1,local,499,olympiadbench-705
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,7,llama31_8b,-1,step_max_token_argmax,-0.6398229332596237,-1,local,587,olympiadbench-708
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,2,llama31_8b,-1,step_max_token_argmax,-0.21640578493070134,-1,local,557,olympiadbench-709
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,1,llama31_8b,1,step_max_token_argmax,0.10303705549299921,-1,local,369,olympiadbench-715
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,7,llama31_8b,-1,step_max_token_argmax,-0.30687867950409625,-1,local,635,olympiadbench-718
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,0,llama31_8b,-1,step_max_token_argmax,-0.12845955167018264,-1,local,328,olympiadbench-724
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.21701979700726376,-1,local,442,olympiadbench-730
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,long,0,llama31_8b,-1,step_max_token_argmax,-0.17359087623266967,6,local,1104,olympiadbench-737
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,long,3,llama31_8b,3,step_max_token_argmax,0.09927819056986123,2,local,1219,olympiadbench-74
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,9,llama31_8b,9,step_max_token_argmax,0.4367249488038536,-1,local,1089,olympiadbench-741
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,5,llama31_8b,-1,step_max_token_argmax,-0.3931925847997515,-1,local,568,olympiadbench-742
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,5,llama31_8b,5,step_max_token_argmax,0.058490584321175494,-1,local,652,olympiadbench-743
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,medium,3,llama31_8b,3,step_max_token_argmax,0.14848122606053674,1,local,665,olympiadbench-75
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,27,llama31_8b,27,step_max_token_argmax,-0.04923923026008491,-1,local,1384,olympiadbench-753
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,medium,1,llama31_8b,1,step_max_token_argmax,-0.05310504128990139,1,local,618,olympiadbench-756
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,2,llama31_8b,-1,step_max_token_argmax,-0.13030107163332844,-1,local,655,olympiadbench-759
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,medium,4,llama31_8b,4,step_max_token_argmax,0.5393345766880797,7,local,811,olympiadbench-76
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,medium,2,llama31_8b,-1,step_max_token_argmax,-0.3797095680263796,1,local,792,olympiadbench-762
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,3,llama31_8b,3,step_max_token_argmax,-0.050008993538167734,-1,local,564,olympiadbench-764
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,2,llama31_8b,-1,step_max_token_argmax,-0.479633678477539,-1,local,391,olympiadbench-766
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,4,llama31_8b,4,step_max_token_argmax,-0.04655546902668893,-1,local,1387,olympiadbench-769
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,3,llama31_8b,-1,step_max_token_argmax,-0.20934226166628556,-1,local,396,olympiadbench-770
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,0,llama31_8b,-1,step_max_token_argmax,-0.4983033415800472,-1,local,454,olympiadbench-773
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,2,llama31_8b,-1,step_max_token_argmax,-0.14020277933443173,-1,local,319,olympiadbench-781
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,2,llama31_8b,2,step_max_token_argmax,-0.06191586888905122,-1,local,556,olympiadbench-785
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,0,llama31_8b,-1,step_max_token_argmax,-0.5287319343757553,-1,local,722,olympiadbench-786
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,0,llama31_8b,0,step_max_token_argmax,0.025425370455815326,-1,local,674,olympiadbench-793
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,4,llama31_8b,-1,step_max_token_argmax,-0.19009343289565772,-1,local,683,olympiadbench-797
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,0,llama31_8b,-1,step_max_token_argmax,-0.22745558522277937,-1,local,394,olympiadbench-798
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,1,llama31_8b,1,step_max_token_argmax,-0.028736268694726855,-1,local,902,olympiadbench-803
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,0,llama31_8b,-1,step_max_token_argmax,-0.15106266183759798,-1,local,619,olympiadbench-815
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,1,llama31_8b,-1,step_max_token_argmax,-0.40290162063777735,-1,local,692,olympiadbench-818
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,0,llama31_8b,-1,step_max_token_argmax,-0.37340884832716403,-1,local,299,olympiadbench-822
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,5,llama31_8b,-1,step_max_token_argmax,-0.17502927211120428,-1,local,1113,olympiadbench-833
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.2948808062590621,-1,local,302,olympiadbench-837
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,long,1,llama31_8b,-1,step_max_token_argmax,-0.24439733685449083,3,local,881,olympiadbench-842
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,8,llama31_8b,-1,step_max_token_argmax,-0.12066155356374789,-1,local,634,olympiadbench-850
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.3909679428401574,-1,local,461,olympiadbench-853
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,short,4,llama31_8b,4,step_max_token_argmax,0.25440006210714305,4,local,353,olympiadbench-854
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,1,llama31_8b,1,step_max_token_argmax,-0.10935271992917253,-1,local,834,olympiadbench-855
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,short,4,llama31_8b,4,step_max_token_argmax,1.0610390862347698,5,local,444,olympiadbench-860
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,4,llama31_8b,-1,step_max_token_argmax,-0.35141809631082466,-1,local,888,olympiadbench-865
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,long,9,llama31_8b,9,step_max_token_argmax,0.017163119640771787,1,local,1299,olympiadbench-866
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,4,llama31_8b,4,step_max_token_argmax,-0.08365592535323421,-1,local,697,olympiadbench-872
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,3,llama31_8b,-1,step_max_token_argmax,-0.1295948089957225,-1,local,377,olympiadbench-874
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,1,llama31_8b,-1,step_max_token_argmax,-0.42946191114175464,-1,local,263,olympiadbench-883
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,4,llama31_8b,-1,step_max_token_argmax,-0.3051124791909523,-1,local,1428,olympiadbench-888
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,short,2,llama31_8b,2,step_max_token_argmax,0.2455443780250606,0,local,541,olympiadbench-894
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,3,llama31_8b,3,step_max_token_argmax,-0.05500831045226621,-1,local,1438,olympiadbench-909
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,medium,12,llama31_8b,-1,step_max_token_argmax,-0.32913264890691063,12,local,709,olympiadbench-911
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,long,4,llama31_8b,-1,step_max_token_argmax,-0.17015743121812138,4,local,1019,olympiadbench-914
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,long,2,llama31_8b,2,step_max_token_argmax,-0.055017386528423674,4,local,1040,olympiadbench-921
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,medium,0,llama31_8b,-1,step_max_token_argmax,-0.3703487358824239,3,local,603,olympiadbench-922
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,short,10,llama31_8b,-1,step_max_token_argmax,-0.17212063528989358,10,local,536,olympiadbench-93
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,medium,6,llama31_8b,-1,step_max_token_argmax,-0.25007189033494664,1,local,714,olympiadbench-940
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,3,llama31_8b,-1,step_max_token_argmax,-0.5128588762822985,-1,local,351,olympiadbench-952
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,1,llama31_8b,-1,step_max_token_argmax,-0.1934670880511658,-1,local,752,olympiadbench-953
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,7,llama31_8b,7,step_max_token_argmax,0.06439981286793028,-1,local,915,olympiadbench-954
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,long,4,llama31_8b,4,step_max_token_argmax,0.19841355913917716,22,local,1093,olympiadbench-96
