phase_id,experiment_id,variant_id,task_id,dataset_id,population_id,cell_id,slice_id,metric_id,value,ci_low,ci_high,n_rows,n_groups,comparison_group_id,status,evidence_status,display_order,axis_value,source_artifact,source_sha256,source_row_selector,source_value_field,notes
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H0_FAMILY6_TOP10_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::step_contradiction,step_contradiction,auroc,0.5971323022813655,,,10728,,p2f_prm::auroc,COMPLETE,TRANSFER,154,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H0_FAMILY6_TOP10_PRM;error_family=step_contradiction,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H0_FAMILY6_TOP10_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::step_contradiction,step_contradiction,auprc,0.1457669438731885,,,10728,,p2f_prm::auprc,COMPLETE,TRANSFER,154,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H0_FAMILY6_TOP10_PRM;error_family=step_contradiction,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::circular,circular,auroc,0.6255002049902124,,,7813,,p2f_prm::auroc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=circular,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::circular,circular,auprc,0.34190734940684103,,,7813,,p2f_prm::auprc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=circular,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::confidence,confidence,auroc,0.5828017075978511,,,10711,,p2f_prm::auroc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=confidence,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::confidence,confidence,auprc,0.16357987480585331,,,10711,,p2f_prm::auprc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=confidence,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::counterfactual,counterfactual,auroc,0.5563383651726532,,,10477,,p2f_prm::auroc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=counterfactual,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::counterfactual,counterfactual,auprc,0.24050870451168818,,,10477,,p2f_prm::auprc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=counterfactual,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::deception,deception,auroc,0.5110719197225024,,,10053,,p2f_prm::auroc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=deception,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::deception,deception,auprc,0.1858268293726827,,,10053,,p2f_prm::auprc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=deception,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::domain_inconsistency,domain_inconsistency,auroc,0.641363504508636,,,10031,,p2f_prm::auroc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=domain_inconsistency,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::domain_inconsistency,domain_inconsistency,auprc,0.19180334097905924,,,10031,,p2f_prm::auprc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=domain_inconsistency,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::missing_condition,missing_condition,auroc,0.5652668428779256,,,9613,,p2f_prm::auroc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=missing_condition,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::missing_condition,missing_condition,auprc,0.23922929167978457,,,9613,,p2f_prm::auprc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=missing_condition,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::multi_solutions,multi_solutions,auroc,,,,2241,,p2f_prm::auroc,BLOCKED,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=multi_solutions,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::multi_solutions,multi_solutions,auprc,,,,2241,,p2f_prm::auprc,BLOCKED,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=multi_solutions,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::redundency,redundency,auroc,0.6116628780668352,,,11613,,p2f_prm::auroc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=redundency,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::redundency,redundency,auprc,0.1812609995902968,,,11613,,p2f_prm::auprc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=redundency,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::step_contradiction,step_contradiction,auroc,0.6002024630359588,,,10728,,p2f_prm::auroc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=step_contradiction,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H2_CLEAN_C7_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::step_contradiction,step_contradiction,auprc,0.14438925552676357,,,10728,,p2f_prm::auprc,COMPLETE,TRANSFER,155,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H2_CLEAN_C7_PRM;error_family=step_contradiction,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::circular,circular,auroc,0.6659619732844546,,,7813,,p2f_prm::auroc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=circular,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::circular,circular,auprc,0.3707944768576837,,,7813,,p2f_prm::auprc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=circular,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::confidence,confidence,auroc,0.6168333411645548,,,10711,,p2f_prm::auroc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=confidence,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::confidence,confidence,auprc,0.19146412179690916,,,10711,,p2f_prm::auprc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=confidence,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::counterfactual,counterfactual,auroc,0.5761386592082476,,,10477,,p2f_prm::auroc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=counterfactual,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::counterfactual,counterfactual,auprc,0.2581034491305441,,,10477,,p2f_prm::auprc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=counterfactual,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::deception,deception,auroc,0.5224744639203089,,,10053,,p2f_prm::auroc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=deception,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::deception,deception,auprc,0.18958498366128687,,,10053,,p2f_prm::auprc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=deception,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::domain_inconsistency,domain_inconsistency,auroc,0.665188448620327,,,10031,,p2f_prm::auroc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=domain_inconsistency,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::domain_inconsistency,domain_inconsistency,auprc,0.20700198286089688,,,10031,,p2f_prm::auprc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=domain_inconsistency,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::missing_condition,missing_condition,auroc,0.5828749795488815,,,9613,,p2f_prm::auroc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=missing_condition,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::missing_condition,missing_condition,auprc,0.24996011891087438,,,9613,,p2f_prm::auprc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=missing_condition,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::multi_solutions,multi_solutions,auroc,,,,2241,,p2f_prm::auroc,BLOCKED,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=multi_solutions,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::multi_solutions,multi_solutions,auprc,,,,2241,,p2f_prm::auprc,BLOCKED,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=multi_solutions,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::redundency,redundency,auroc,0.652218707116739,,,11613,,p2f_prm::auroc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=redundency,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::redundency,redundency,auprc,0.2119955912880326,,,11613,,p2f_prm::auprc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=redundency,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::step_contradiction,step_contradiction,auroc,0.6297719339360823,,,10728,,p2f_prm::auroc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=step_contradiction,auroc,Single-class families remain undefined and visible; they are never zero-filled.
P2F,P2_H3_PRMBENCH_DIAGNOSTIC,P2F_H3_EQUAL_C8_RERANK_PRM,prmbench_step_error,prmbench,prmbench_qwen3_response_v1,prmbench::step_contradiction,step_contradiction,auprc,0.16462003025239422,,,10728,,p2f_prm::auprc,COMPLETE,TRANSFER,156,,results/reasoning_localization_03662_v1/phase_2/transfer/h3_prmbench_v2/evaluation/BY_FAMILY_REPORT.csv,b71c8a73e47be5b6559c542196ee7355ec3fdbeeec8406eb0e66904a4372e8d0,arm_id=P2F_H3_EQUAL_C8_RERANK_PRM;error_family=step_contradiction,auprc,Single-class families remain undefined and visible; they are never zero-filled.
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,all,macro_f1,0.3740991694820326,,,1270,635,p4h_matched::macro_f1,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=H0_CURRENT_FAMILY_TOP10,f1,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,all,exact_error,0.27019508023497385,,,1270,635,p4h_matched::exact_error,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=H0_CURRENT_FAMILY_TOP10,exact_error,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,all,clean_abstention,0.6147251418084752,,,1270,635,p4h_matched::clean_abstention,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=H0_CURRENT_FAMILY_TOP10,clean_abstention,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,all,within_one,0.46362203596246143,,,1270,635,p4h_matched::within_one,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=H0_CURRENT_FAMILY_TOP10,within_one,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H2_CLEAN_C7,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,all,macro_f1,0.3747931298056758,,,1270,635,p4h_matched::macro_f1,COMPLETE,RETROSPECTIVE,163,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=H2_CLEAN_C7,f1,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H2_CLEAN_C7,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,all,exact_error,0.27056871910595315,,,1270,635,p4h_matched::exact_error,COMPLETE,RETROSPECTIVE,163,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=H2_CLEAN_C7,exact_error,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H2_CLEAN_C7,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,all,clean_abstention,0.6147251418084752,,,1270,635,p4h_matched::clean_abstention,COMPLETE,RETROSPECTIVE,163,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=H2_CLEAN_C7,clean_abstention,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
